game_id,away,home,away_rank,home_rank,away_score,home_score,date
401599557,Seton Hall,UConn,NA,3,61,91,2024-03-03
401594272,Rider,Canisius,NA,NA,65,61,2024-03-03
401601928,Illinois State,Valparaiso,NA,NA,72,75,2024-03-03
401601927,Northern Iowa,Southern Illinois,NA,NA,82,70,2024-03-03
401601926,UIC,Missouri State,NA,NA,59,69,2024-03-03
401600420,Indiana,Maryland,NA,NA,83,78,2024-03-03
401594392,Manhattan,Saint Peter's,NA,NA,57,89,2024-03-03
401594378,Siena,Quinnipiac,NA,NA,57,71,2024-03-03
401594360,Mount St. Mary's,Niagara,NA,NA,91,72,2024-03-03
401594322,Iona,Marist,NA,NA,71,64,2024-03-03
401602168,East Carolina,North Texas,NA,NA,69,84,2024-03-03
401580101,Kansas City,Oral Roberts,NA,NA,71,54,2024-03-03
401601924,Bradley,Drake,NA,NA,66,74,2024-03-03
401601925,Murray State,Indiana State,NA,NA,77,89,2024-03-03
401600421,Michigan,Ohio State,NA,NA,61,84,2024-03-03
401601923,Evansville,Belmont,NA,NA,66,83,2024-03-03
401602167,UAB,Memphis,NA,NA,87,106,2024-03-03
401600422,Rutgers,Nebraska,NA,NA,56,67,2024-03-03
401607459,Stanford,Colorado,NA,NA,71,81,2024-03-03
