date,game_id,home,away
2013-02-23,330540009,Arizona State,Washington
2013-02-23,330540036,Colorado State,New Mexico
2013-02-23,330540043,Yale,Harvard
2013-02-23,330540044,American,Army
2013-02-23,330540061,Georgia,South Carolina
2013-02-23,330540062,Hawai'i,Northern Arizona
2013-02-23,330540066,Iowa State,Texas Tech
2013-02-23,330540079,Southern Illinois,Miami (OH)
2013-02-23,330540096,Kentucky,Missouri
2013-02-23,330540099,LSU,Alabama
2013-02-23,330540113,UMass,Dayton
2013-02-23,330540116,Mt. St. Mary's,St. Francis (BKN)
2013-02-23,330540119,Towson,Drexel
2013-02-23,330540145,Ole Miss,Auburn
2013-02-23,330540158,Nebraska,Iowa
2013-02-23,330540160,New Hampshire,Binghamton
2013-02-23,330540166,New Mexico State,UTEP
2013-02-23,330540172,Cornell,Princeton
2013-02-23,330540198,Oral Roberts,Weber State
2013-02-23,330540201,Oklahoma,Baylor
2013-02-23,330540204,Oregon State,California
2013-02-23,330540225,Brown,Dartmouth
2013-02-23,330540232,Charleston,Gardner-Webb
2013-02-23,330540235,Memphis,Southern Miss
2013-02-23,330540236,Chattanooga,Elon
2013-02-23,330540242,Rice,Tulane
2013-02-23,330540245,Texas A&M,Tennessee
2013-02-23,330540250,UT Arlington,UC Irvine
2013-02-23,330540253,Southern Utah,CSU Northridge
2013-02-23,330540256,James Madison,Georgia State
2013-02-23,330540261,Vermont,Canisius
2013-02-23,330540278,Fresno State,Boise State
2013-02-23,330540282,Indiana State,Iona
2013-02-23,330540302,UC Davis,Northern Colorado
2013-02-23,330540309,Louisiana,Western Kentucky
2013-02-23,330540315,Niagara,Northwestern State
2013-02-23,330540328,Utah State,Illinois State
2013-02-23,330540331,Eastern Washington,Sam Houston State
2013-02-23,330540338,Kennesaw State,Lipscomb
2013-02-23,330540344,Mississippi State,Vanderbilt
2013-02-23,330540357,Texas A&M-CC,CSU Fullerton
2013-02-23,330542010,Alabama A&M,Texas Southern
2013-02-23,330542011,Alabama State,Prairie View A&M
2013-02-23,330542032,Arkansas State,Troy
2013-02-23,330542057,Belmont,Ohio
2013-02-23,330542065,Bethune-Cookman,South Carolina State
2013-02-23,330542084,Buffalo,Manhattan
2013-02-23,330542097,Campbell,Savannah St
2013-02-23,330542116,UCF,Tulsa
2013-02-23,330542130,Chicago State,UT Rio Grande Valley
2013-02-23,330542166,Davidson,Montana
2013-02-23,330542199,Eastern Michigan,Missouri State
2013-02-23,330542217,Fairfield,Albany
2013-02-23,330542230,Fordham,Richmond
2013-02-23,330542244,George Mason,William & Mary
2013-02-23,330542250,Gonzaga,San Diego
2013-02-23,330542261,Hampton,Saint Peter's
2013-02-23,330542272,High Point,Morgan State
2013-02-23,330542335,Liberty,Austin Peay
2013-02-23,330542350,Loyola Chicago,Kent State
2013-02-23,330542368,Marist,VMI
2013-02-23,330542382,Mercer,Northern Kentucky
2013-02-23,330542427,UNC Asheville,Jacksonville State
2013-02-23,330542437,Omaha,North Dakota
2013-02-23,330542454,North Florida,South Carolina Upstate
2013-02-23,330542459,Northern Illinois,Eastern Illinois
2013-02-23,330542460,Northern Iowa,Denver
2013-02-23,330542473,Oakland,Morehead State
2013-02-23,330542501,Portland,Santa Clara
2013-02-23,330542502,Portland State,UC Riverside
2013-02-23,330542506,Presbyterian,The Citadel
2013-02-23,330542514,Quinnipiac,Bryant
2013-02-23,330542520,Rider,Charleston Southern
2013-02-23,330542523,Robert Morris,Fairleigh Dickinson
2013-02-23,330542529,Sacred Heart,Central Connecticut
2013-02-23,330542535,Samford,UNC Greensboro
2013-02-23,330542539,San Francisco,Pepperdine
2013-02-23,330542582,Southern,Alcorn State
2013-02-23,330542598,St. Francis (PA),Monmouth
2013-02-23,330542603,Saint Joseph's,George Washington
2013-02-23,330542630,UT Martin,Longwood
2013-02-23,330542635,Tennessee Tech,UMKC
2013-02-23,330542636,UTSA,Nicholls
2013-02-23,330542649,Toledo,McNeese
2013-02-23,330542674,Valparaiso,Eastern Kentucky
2013-02-23,330542710,Western Illinois,Cleveland State
2013-02-23,330542711,Western Michigan,Pacific
2013-02-23,330542737,Winthrop,SE Louisiana
2013-02-23,330542751,Wyoming,UNLV
2013-02-23,330542752,Xavier,VCU
2013-02-23,330542754,Youngstown St,Central Michigan
2013-02-23,330542870,Purdue Fort Wayne,Bowling Green
2013-02-23,330542885,NJIT,New Orleans
