player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Jukic,F,30,4,10,1,1,0,0,0,5,5,2,0,0,2,4,9,TRUE,2008-12-31,Vanderbilt,A
K. Hoffman,F,29,2,4,0,0,3,5,2,0,2,1,1,0,0,4,7,TRUE,2008-12-31,Vanderbilt,A
C. Nelson,G,33,4,9,2,6,0,0,0,3,3,5,1,0,0,1,10,TRUE,2008-12-31,Vanderbilt,A
M. Ford,G,24,0,6,0,3,3,4,0,4,4,0,2,0,4,1,3,TRUE,2008-12-31,Vanderbilt,A
S. Profeta,G,20,2,5,1,4,0,0,2,1,3,2,1,0,1,4,5,TRUE,2008-12-31,Vanderbilt,A
G. Surprenant,G,16,4,7,3,5,0,0,0,0,0,1,0,0,3,2,11,FALSE,2008-12-31,Vanderbilt,A
C. McFarland,G,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2008-12-31,Vanderbilt,A
K. Jackson,G,21,2,5,0,0,0,0,1,0,1,2,1,1,2,3,4,FALSE,2008-12-31,Vanderbilt,A
S. Orandi,G,19,2,6,1,3,1,2,0,1,1,1,0,0,0,1,6,FALSE,2008-12-31,Vanderbilt,A
TEAM,NA,NA,20,53,8,22,7,11,6,15,21,15,6,1,13,20,55,FALSE,2008-12-31,Vanderbilt,A
