player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P. Carter,F,38,8,17,0,3,3,5,3,7,10,1,0,1,2,1,19,TRUE,2011-01-08,Detroit Mercy,H
B. Birton,F,12,1,3,0,0,2,2,2,2,4,1,0,0,1,1,4,TRUE,2011-01-08,Detroit Mercy,H
P. Carter,F,40,1,6,0,0,0,1,3,0,3,1,0,0,2,2,2,TRUE,2011-01-08,Detroit Mercy,H
E. Denard,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2011-01-08,Detroit Mercy,H
A. KelleyA,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,2011-01-08,Detroit Mercy,H
K.C. Robbins,C,34,7,13,0,0,3,4,6,6,12,0,0,3,5,4,17,FALSE,2011-01-08,Detroit Mercy,H
R. Kreps,G,37,6,9,0,1,3,4,0,3,3,3,1,0,0,3,15,FALSE,2011-01-08,Detroit Mercy,H
Z. Neely,G,25,2,6,1,2,3,3,0,0,0,3,1,0,0,5,8,FALSE,2011-01-08,Detroit Mercy,H
C. Gray,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-01-08,Detroit Mercy,H
D. Singh,G,14,2,7,0,2,0,0,1,2,3,4,2,0,2,2,4,FALSE,2011-01-08,Detroit Mercy,H
TEAM,NA,NA,27,61,1,8,14,19,18,21,39,13,4,4,13,18,69,FALSE,2011-01-08,Detroit Mercy,H
