game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401258011,2021-01-30,Presbyterian,Longwood,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.36319847497610697,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,NA
401258011,2021-01-30,Presbyterian,Longwood,2,1,19:30,2370,2370,Winston Hill missed Three Point Jumper.,0,0,0,30,0.3635920354575934,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Presbyterian,missed,Winston Hill,NA,TRUE,FALSE,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,3,1,19:26,2366,2366,Jesper Granlund Defensive Rebound.,0,0,0,4,0.36364559762002785,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,4,1,19:02,2342,2342,DeShaun Wade missed Three Point Jumper.,0,0,0,24,0.3639724912104654,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Longwood,missed,DeShaun Wade,NA,TRUE,FALSE,Longwood,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,5,1,18:58,2338,2338,Brandon Younger Defensive Rebound.,0,0,0,4,0.3640279071546832,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longwood,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,6,1,18:31,2311,2311,Brandon Younger missed Jumper.,0,0,0,27,0.36440911700139744,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Presbyterian,missed,Brandon Younger,NA,FALSE,FALSE,Presbyterian,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,7,1,18:27,2307,2307,Presbyterian Offensive Rebound.,0,0,0,4,0.36446666861160104,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,8,1,18:27,2307,2307,Presbyterian  Turnover.,0,0,0,0,0.36446666861160104,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,9,1,18:01,2281,2281,Christian Wilson Turnover.,0,0,0,26,0.3648476921320092,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longwood,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,10,1,17:48,2268,2268,Winston Hill missed Jumper.,0,0,0,13,0.36504279673816903,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Presbyterian,missed,Winston Hill,NA,FALSE,FALSE,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,11,1,17:44,2264,2264,Zac Watson Defensive Rebound.,0,0,0,4,0.3651034560887922,0.5,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,12,1,17:29,2249,2249,Christian Wilson made Layup. Assisted by Juan Munoz.,0,2,-2,15,0.3225261886125425,0.4526676712149446,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Longwood,made,Christian Wilson,Juan Munoz,FALSE,FALSE,Longwood,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,13,1,17:03,2223,2223,Rayshon Harrison missed Three Point Jumper.,0,2,-2,26,0.32238971623385776,0.45207599041727337,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Presbyterian,missed,Rayshon Harrison,NA,TRUE,FALSE,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,14,1,16:59,2219,2219,Christian Wilson Defensive Rebound.,0,2,-2,4,0.3223694434449968,0.45198456813453586,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,15,1,16:35,2195,2195,Jesper Granlund made Jumper.,0,4,-4,24,0.2812401528745243,0.40377611680144293,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Longwood,made,Jesper Granlund,NA,FALSE,FALSE,Longwood,Presbyterian,FALSE
401258011,2021-01-30,Presbyterian,Longwood,16,1,16:04,2164,2164,Brandon Younger made Three Point Jumper. Assisted by Rayshon Harrison.,3,4,-1,31,0.3440732478846714,0.47529945885834446,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Presbyterian,made,Brandon Younger,Rayshon Harrison,TRUE,FALSE,Presbyterian,Longwood,FALSE
401258011,2021-01-30,Presbyterian,Longwood,17,1,15:37,2137,2137,Christian Wilson missed Three Point Jumper.,3,4,-1,27,0.34424436344754245,0.4749833070103019,4,4,-3.5,123,"c(""William Humes"", "" Anthony Franklin"", "" Kellen Miliner"")","Clinton, SC",Ross E. Templeton P.E. Center,2300,NA,NA,NA,Longwood,missed,Christian Wilson,NA,TRUE,FALSE,Longwood,Presbyterian,FALSE
