player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Misko,F,18,2,6,0,0,0,0,0,1,1,2,1,0,0,3,4,TRUE,2006-02-04,CSU Fullerton,A
C. Soto,F,9,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,TRUE,2006-02-04,CSU Fullerton,A
R. Cobbs,F,18,3,5,0,0,0,0,1,6,7,0,0,0,1,2,6,TRUE,2006-02-04,CSU Fullerton,A
K. Schille,C,31,9,13,0,0,5,7,3,6,9,1,1,0,3,4,23,TRUE,2006-02-04,CSU Fullerton,A
R. Porter,G,38,0,7,0,4,3,4,0,2,2,7,1,0,2,1,3,TRUE,2006-02-04,CSU Fullerton,A
L. Cunningham,G,29,2,9,0,2,6,6,1,4,5,1,1,1,3,3,10,FALSE,2006-02-04,CSU Fullerton,A
D. Bates,G,42,10,19,1,2,2,2,3,4,7,1,4,0,4,2,23,FALSE,2006-02-04,CSU Fullerton,A
S. Williams,G,24,2,6,0,0,2,2,2,2,4,1,0,0,2,4,6,FALSE,2006-02-04,CSU Fullerton,A
J. Knox,G,12,0,0,0,0,3,4,0,0,0,1,1,0,0,0,3,FALSE,2006-02-04,CSU Fullerton,A
S. Cunningham,G,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,FALSE,2006-02-04,CSU Fullerton,A
TEAM,NA,NA,28,66,1,9,21,25,11,27,38,15,9,1,17,20,78,FALSE,2006-02-04,CSU Fullerton,A
