player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Dixon,F,25,1,4,0,0,1,2,6,2,8,0,1,0,4,2,3,TRUE,2021-12-01,Pennsylvania,A
B. Slater,F,31,7,8,2,3,0,2,2,0,2,1,1,1,1,1,16,TRUE,2021-12-01,Pennsylvania,A
J. Samuels,F,24,2,6,0,2,1,2,0,8,8,0,0,0,1,3,5,TRUE,2021-12-01,Pennsylvania,A
J. Moore,G,35,3,13,1,7,2,4,3,8,11,2,2,0,0,2,9,TRUE,2021-12-01,Pennsylvania,A
C. Gillespie,G,35,9,15,4,8,4,4,0,3,3,0,0,0,0,1,26,TRUE,2021-12-01,Pennsylvania,A
T. Patterson,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2021-12-01,Pennsylvania,A
D. Cosby-Roundtree,F,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2021-12-01,Pennsylvania,A
C. Arcidiacono,G,18,0,1,0,1,0,0,0,4,4,1,0,0,1,1,0,FALSE,2021-12-01,Pennsylvania,A
C. Daniels,G,24,4,9,1,4,3,3,0,2,2,3,0,0,1,2,12,FALSE,2021-12-01,Pennsylvania,A
TEAM,NA,NA,26,57,8,25,11,17,12,29,41,7,4,1,9,14,71,FALSE,2021-12-01,Pennsylvania,A
