player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4592706,Y. Ouedraogo,F,27,2,3,0,0,2,4,3,4,7,0,0,1,4,4,6,Grand Canyon,Abilene Christian,TRUE,TRUE,2023-02-17,H
4398356,G. McGlothan,F,36,7,8,1,2,5,6,2,6,8,1,0,1,3,2,20,Grand Canyon,Abilene Christian,TRUE,TRUE,2023-02-17,H
4896884,K. Knox,G,9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Grand Canyon,Abilene Christian,TRUE,TRUE,2023-02-17,H
4702195,R. Harrison,G,35,8,13,1,2,10,13,0,5,5,3,1,0,4,3,27,Grand Canyon,Abilene Christian,TRUE,TRUE,2023-02-17,H
4702027,C. McMillian,G,38,7,13,4,5,3,3,0,4,4,2,0,0,4,3,21,Grand Canyon,Abilene Christian,TRUE,TRUE,2023-02-17,H
4431697,A. Igiehon,F,4,0,0,0,0,1,2,0,1,1,0,0,0,1,1,1,Grand Canyon,Abilene Christian,TRUE,FALSE,2023-02-17,H
4278713,N. Baumann,F,13,1,1,0,0,1,1,0,4,4,0,0,0,1,1,3,Grand Canyon,Abilene Christian,TRUE,FALSE,2023-02-17,H
4897538,J. Baker,G,18,2,4,1,2,2,4,0,1,1,0,0,0,0,4,7,Grand Canyon,Abilene Christian,TRUE,FALSE,2023-02-17,H
4397649,W. Ellis,G,20,3,3,3,3,0,0,0,1,1,0,0,0,0,5,9,Grand Canyon,Abilene Christian,TRUE,FALSE,2023-02-17,H
NA,TEAM,NA,NA,30,45,10,14,24,33,8,27,35,7,1,3,17,24,94,Grand Canyon,Abilene Christian,TRUE,FALSE,2023-02-17,H
