date,game_id,home,away
2015-11-22,400817068,Montana State,Wyoming
2015-11-22,400817202,Air Force,Robert Morris
2015-11-22,400817505,Tennessee,Gardner-Webb
2015-11-22,400817627,Boston College,Harvard
2015-11-22,400818901,Oregon,Valparaiso
2015-11-22,400820608,Cincinnati,Arkansas-Pine Bluff
2015-11-22,400820679,George Washington,Army
2015-11-22,400820718,Nebraska,SE Louisiana
2015-11-22,400825724,Tulane,Appalachian State
2015-11-22,400827783,Villanova,Akron
2015-11-22,400827784,Georgia Tech,East Tennessee State
2015-11-22,400827871,Saint Mary's,Stanford
2015-11-22,400830130,Loyola Marymount,Antelope Valley
2015-11-22,400830524,Florida Atlantic,Lipscomb
2015-11-22,400830546,Portland,Abilene Christian
2015-11-22,400830766,Rice,Fresno State
2015-11-22,400833137,Arkansas State,Jackson State
2015-11-22,400833350,James Madison,UT Martin
2015-11-22,400835630,Colorado State,Oakland
2015-11-22,400839725,SMU,Yale
2015-11-22,400840122,Florida Gulf Coast,North Dakota
2015-11-22,400841102,Quinnipiac,Holy Cross
2015-11-22,400841161,Navy,Goucher
2015-11-22,400841268,Oral Roberts,Florida International
2015-11-22,400841534,UT Rio Grande Valley,Portland State
2015-11-22,400841738,UAB,Jacksonville State
2015-11-22,400841852,South Carolina State,Ball State
2015-11-22,400841875,Bowling Green,Youngstown St
2015-11-22,400842057,Miami (OH),Northeastern
2015-11-22,400843517,Green Bay,Minnesota Duluth
2015-11-22,400843578,Columbia,Lehigh
2015-11-22,400845003,Stephen F. Austin,LSU Shreveport
2015-11-22,400845147,LIU Brooklyn,North Carolina Central
2015-11-22,400845529,Eastern Kentucky,Longwood
2015-11-22,400853310,Mississippi State,Missouri State
2015-11-22,400853318,South Carolina,Hofstra
2015-11-22,400853321,Bradley,Towson
2015-11-22,400853322,Seton Hall,Ole Miss
2015-11-22,400853323,Utah,Temple
2015-11-22,400853324,Miami,Butler
2015-11-22,400853325,Georgetown,Duke
2015-11-22,400853326,VCU,Wisconsin
2015-11-22,400853334,Indiana State,Tulsa
2015-11-22,400853339,Long Beach State,Oklahoma State
2015-11-22,400853340,Virginia,George Mason
2015-11-22,400853439,Purdue,Florida
2015-11-22,400853440,Saint Joseph's,Old Dominion
2015-11-22,400853451,Vermont,Buffalo
2015-11-22,400853453,Cal Poly,UMBC
