player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4431904,J. Betz,F,16,2,7,1,6,0,0,0,3,3,0,0,0,0,2,5,Northern Iowa,Illinois State,TRUE,TRUE,2023-01-18,H
4897479,M. Duax,G,22,3,4,1,1,1,3,1,3,4,2,0,0,2,3,8,Northern Iowa,Illinois State,TRUE,TRUE,2023-01-18,H
5107887,T. Campbell,G,35,7,11,6,7,0,0,0,5,5,1,1,0,3,3,20,Northern Iowa,Illinois State,TRUE,TRUE,2023-01-18,H
4703914,T. Anderson,G,22,1,3,0,0,1,2,0,4,4,1,2,1,3,5,3,Northern Iowa,Illinois State,TRUE,TRUE,2023-01-18,H
4703913,B. Born,G,37,5,12,1,6,0,0,0,1,1,4,1,0,2,0,11,Northern Iowa,Illinois State,TRUE,TRUE,2023-01-18,H
4433004,C. Henry,F,24,1,4,0,0,2,4,1,6,7,2,0,0,2,0,4,Northern Iowa,Illinois State,TRUE,FALSE,2023-01-18,H
5107886,E. Peksari,G,7,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,Northern Iowa,Illinois State,TRUE,FALSE,2023-01-18,H
4897478,L. Wolf,G,30,2,7,2,6,3,3,1,0,1,3,2,0,0,2,9,Northern Iowa,Illinois State,TRUE,FALSE,2023-01-18,H
4703915,D. Daniel,G,7,1,1,1,1,0,0,0,1,1,1,0,0,1,1,3,Northern Iowa,Illinois State,TRUE,FALSE,2023-01-18,H
NA,TEAM,NA,NA,22,49,12,27,9,14,5,24,29,14,6,1,15,16,65,Northern Iowa,Illinois State,TRUE,FALSE,2023-01-18,H
