player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Smeulders,F,31,5,11,0,0,3,4,5,8,13,2,1,1,4,3,13,TRUE,2009-12-22,Idaho,H
E. Niedermeyer,F,10,1,3,1,3,0,0,1,0,1,1,1,0,1,4,3,TRUE,2009-12-22,Idaho,H
K. KnutsonK,C,21,0,0,0,0,2,2,0,1,1,2,2,0,1,3,2,TRUE,2009-12-22,Idaho,H
T.J. Campbell,G,19,2,4,1,2,4,5,0,0,0,3,0,0,1,4,9,TRUE,2009-12-22,Idaho,H
N. Raivio,G,33,5,18,3,6,1,3,1,5,6,3,1,0,3,1,14,TRUE,2009-12-22,Idaho,H
L. Sikma,F,25,3,3,0,0,0,0,2,5,7,7,1,2,1,1,6,FALSE,2009-12-22,Idaho,H
J. Hannibal,C,3,0,0,0,0,2,2,0,1,1,0,0,0,1,1,2,FALSE,2009-12-22,Idaho,H
J. Stohl,G,28,10,17,10,15,0,0,0,6,6,0,3,0,0,3,30,FALSE,2009-12-22,Idaho,H
N. Mitrovic,G,3,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,FALSE,2009-12-22,Idaho,H
C. Mivshek,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-22,Idaho,H
T. Ito,G,26,1,2,1,2,0,0,0,1,1,0,1,0,3,1,3,FALSE,2009-12-22,Idaho,H
TEAM,NA,NA,27,59,16,29,12,16,11,28,39,18,10,3,15,23,82,FALSE,2009-12-22,Idaho,H
