date,game_id,home,away
2011-11-25,313282572,Southern Miss,UC Irvine
2011-11-25,313290002,Auburn,Nicholls
2011-11-25,313290009,Arizona State,Wake Forest
2011-11-25,313290027,UC Riverside,Boston College
2011-11-25,313290041,UConn,UCF
2011-11-25,313290057,Florida,Jacksonville
2011-11-25,313290079,Southern Illinois,Chicago State
2011-11-25,313290097,Louisville,Ohio
2011-11-25,313290108,Harvard,Florida State
2011-11-25,313290135,Minnesota,Indiana State
2011-11-25,313290145,Ole Miss,Miami
2011-11-25,313290153,North Carolina,South Carolina
2011-11-25,313290183,Syracuse,Stanford
2011-11-25,313290194,Ohio State,Valparaiso
2011-11-25,313290219,Pennsylvania,Pittsburgh
2011-11-25,313290222,Villanova,Saint Louis
2011-11-25,313290227,Rhode Island,Hofstra
2011-11-25,313290238,Vanderbilt,Monmouth
2011-11-25,313290252,BYU,Nevada
2011-11-25,313290254,Utah,UMass
2011-11-25,313290258,Virginia,Green Bay
2011-11-25,313290259,Virginia Tech,Oklahoma State
2011-11-25,313290264,Washington,Houston Baptist
2011-11-25,313290265,Washington State,New Mexico
2011-11-25,313290275,Wisconsin,Bradley
2011-11-25,313290300,UC Irvine,Central Michigan
2011-11-25,313290301,San Diego,New Orleans
2011-11-25,313290305,DePaul,Texas Tech
2011-11-25,313290325,Cleveland State,Boston University
2011-11-25,313290344,Mississippi State,UT Martin
2011-11-25,313290399,Albany,Navy
2011-11-25,313292132,Cincinnati,Marshall
2011-11-25,313292217,Fairfield,Dayton
2011-11-25,313292325,La Salle,Robert Morris
2011-11-25,313292344,Longwood,Prairie View A&M
2011-11-25,313292379,Maryland-Eastern Shore,Louisiana Tech
2011-11-25,313292427,UNC Asheville,Charleston
2011-11-25,313292448,North Carolina A&T,Barber-Scotia
2011-11-25,313292473,Oakland,Utah Valley
2011-11-25,313292520,Rider,James Madison
2011-11-25,313292539,San Francisco,Murray State
2011-11-25,313292655,Tulane,Alcorn State
2011-11-25,313292724,Wichita State,UAB
2011-11-25,313292751,Wyoming,Portland State
2011-11-25,313292752,Xavier,Georgia
2011-11-25,313292908,South Carolina Upstate,UT Rio Grande Valley
