player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4590354,B. Angel,32,5,10,3,7,5,7,0,5,5,1,0,1,1,2,18,Oregon,Minnesota,FALSE,TRUE,2025-01-25,A
4432586,N. Bittle,24,0,3,0,0,0,2,0,4,4,1,0,3,0,4,0,Oregon,Minnesota,FALSE,TRUE,2025-01-25,A
4701030,J. Tracey,27,3,7,1,5,2,2,0,3,3,0,1,1,2,1,9,Oregon,Minnesota,FALSE,TRUE,2025-01-25,A
4845361,J. Shelstad,30,5,7,2,3,3,3,0,0,0,1,1,0,2,2,15,Oregon,Minnesota,FALSE,TRUE,2025-01-25,A
4596365,TJ Bamba,29,5,8,0,2,5,5,0,3,3,4,2,0,3,5,15,Oregon,Minnesota,FALSE,TRUE,2025-01-25,A
4702946,S. Cook,13,2,4,0,0,0,0,0,3,3,1,0,0,2,2,4,Oregon,Minnesota,FALSE,FALSE,2025-01-25,A
4683769,K. Evans Jr.,9,0,3,0,1,2,2,0,0,0,1,0,0,0,1,2,Oregon,Minnesota,FALSE,FALSE,2025-01-25,A
4703538,R. Moss,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,Oregon,Minnesota,FALSE,FALSE,2025-01-25,A
4581504,K. Barthelemy,30,2,6,2,5,0,0,1,3,4,2,0,0,1,0,6,Oregon,Minnesota,FALSE,FALSE,2025-01-25,A
NA,TEAM,NA,22,48,8,23,17,21,4,22,26,12,4,5,12,19,69,Oregon,Minnesota,FALSE,FALSE,2025-01-25,A
