date,game_id,home,away
2007-03-10,270680013,Cal Poly,CSU Fullerton
2007-03-10,270690030,USC,Oregon
2007-03-10,270690045,George Washington,Rhode Island
2007-03-10,270690046,Georgetown,Pittsburgh
2007-03-10,270690057,Florida,Ole Miss
2007-03-10,270690153,North Carolina,Boston College
2007-03-10,270690166,New Mexico State,Utah State
2007-03-10,270690194,Ohio State,Purdue
2007-03-10,270690235,Memphis,Houston
2007-03-10,270690251,Texas,Oklahoma State
2007-03-10,270690259,Virginia Tech,NC State
2007-03-10,270690261,Vermont,Albany
2007-03-10,270690275,Wisconsin,Illinois
2007-03-10,270690344,Mississippi State,Arkansas
2007-03-10,270692006,Akron,Miami (OH)
2007-03-10,270692169,Delaware State,Florida A&M
2007-03-10,270692305,Kansas,Kansas State
2007-03-10,270692400,Mississippi Valley State,Jackson State
2007-03-10,270692439,UNLV,BYU
