player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Jones,F,36,7,10,0,0,0,0,1,5,6,2,1,0,2,3,14,TRUE,2017-11-12,Rutgers,A
D. Bute,C,21,3,6,0,0,1,2,0,3,3,0,0,2,3,4,7,TRUE,2017-11-12,Rutgers,A
E. Bowles,G,30,3,4,0,0,0,2,1,4,5,6,2,0,2,2,6,TRUE,2017-11-12,Rutgers,A
A. Nehls,G,33,1,4,1,2,0,0,0,2,2,2,1,0,2,1,3,TRUE,2017-11-12,Rutgers,A
T. Batiste,G,17,1,2,1,1,0,0,0,1,1,0,2,0,1,2,3,TRUE,2017-11-12,Rutgers,A
J. Hugley,F,16,2,7,0,3,5,6,1,6,7,0,0,0,0,4,9,FALSE,2017-11-12,Rutgers,A
T. Kohl,F,35,8,18,4,8,2,2,1,7,8,4,2,0,8,1,22,FALSE,2017-11-12,Rutgers,A
H. Kay,C,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,FALSE,2017-11-12,Rutgers,A
S. Laney,G,10,1,3,1,3,0,0,0,1,1,0,0,0,0,2,3,FALSE,2017-11-12,Rutgers,A
TEAM,NA,NA,26,54,7,17,8,12,5,29,34,14,8,2,20,21,67,FALSE,2017-11-12,Rutgers,A
