player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Reyes,F,11,0,0,0,0,0,0,1,2,3,0,0,1,0,2,0,TRUE,2020-01-18,San Diego State,A
R. Robinson,F,19,0,3,0,0,4,5,1,1,2,3,1,1,0,1,4,TRUE,2020-01-18,San Diego State,A
L. Drew,G,33,1,10,0,3,1,2,4,5,9,2,1,0,3,4,3,TRUE,2020-01-18,San Diego State,A
J. Johnson,G,36,4,12,3,8,2,3,0,3,3,1,1,0,3,2,13,TRUE,2020-01-18,San Diego State,A
J. Harris,G,38,7,16,5,10,0,0,2,5,7,3,0,0,5,0,19,TRUE,2020-01-18,San Diego State,A
K.J. Hymes,F,17,1,3,0,0,2,2,2,3,5,0,1,0,2,2,4,FALSE,2020-01-18,San Diego State,A
Z. Meeks,F,15,1,4,1,3,0,0,0,0,0,0,1,0,1,2,3,FALSE,2020-01-18,San Diego State,A
K. Milling,G,12,1,3,1,1,2,3,0,0,0,1,0,0,0,0,5,FALSE,2020-01-18,San Diego State,A
N. Zouzoua,G,19,1,6,0,3,0,0,0,3,3,0,0,0,0,1,2,FALSE,2020-01-18,San Diego State,A
TEAM,NA,NA,16,57,10,28,11,15,10,25,35,10,5,2,14,14,55,FALSE,2020-01-18,San Diego State,A
