player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Curtis,F,36,4,8,0,0,0,1,6,7,13,1,0,1,1,1,8,TRUE,2016-02-25,Charleston Southern,H
M. Freeman,F,11,1,3,0,0,0,0,1,2,3,0,1,1,3,4,2,TRUE,2016-02-25,Charleston Southern,H
J. Shaw,G,33,4,8,2,4,0,0,0,1,1,2,1,0,1,2,10,TRUE,2016-02-25,Charleston Southern,H
E. Wilson,G,33,2,11,2,8,3,6,2,4,6,1,0,0,1,2,9,TRUE,2016-02-25,Charleston Southern,H
A. Law,G,6,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE,2016-02-25,Charleston Southern,H
K. Holmes,F,13,2,3,2,3,0,1,0,5,5,0,0,0,0,0,6,FALSE,2016-02-25,Charleston Southern,H
S. Wiggins,G,31,5,11,0,2,8,10,0,4,4,6,2,0,3,1,18,FALSE,2016-02-25,Charleston Southern,H
C. Ray-St Cyr,G,20,3,6,1,1,0,1,2,3,5,1,1,1,0,5,7,FALSE,2016-02-25,Charleston Southern,H
R. Trapps,G,17,2,6,2,4,2,2,1,1,2,0,0,0,0,0,8,FALSE,2016-02-25,Charleston Southern,H
TEAM,NA,NA,23,58,9,22,13,21,14,28,42,11,5,3,9,15,68,FALSE,2016-02-25,Charleston Southern,H
