player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Petros,F,27,0,3,0,0,0,0,0,4,4,0,1,0,0,5,0,TRUE,2011-12-20,Arizona,A
D. Valentine,F,37,3,9,2,7,0,0,1,2,3,1,1,0,1,4,8,TRUE,2011-12-20,Arizona,A
L. Lucas-Perry,G,29,2,5,0,3,7,10,1,4,5,1,0,0,2,1,11,TRUE,2011-12-20,Arizona,A
R. Hamilton,G,39,12,21,4,7,3,3,1,2,3,6,1,0,7,4,31,TRUE,2011-12-20,Arizona,A
T. Bader,G,38,6,19,3,14,2,2,1,4,5,1,1,0,2,2,17,TRUE,2011-12-20,Arizona,A
J. Asbury,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-12-20,Arizona,A
D. Williams,F,16,2,4,0,1,0,0,3,2,5,1,0,0,1,3,4,FALSE,2011-12-20,Arizona,A
K. Sikora,C,11,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,FALSE,2011-12-20,Arizona,A
M. Poches,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2011-12-20,Arizona,A
TEAM,NA,NA,26,62,9,32,12,15,10,18,28,10,4,1,13,20,73,FALSE,2011-12-20,Arizona,A
