date,game_id,home,away
2010-03-17,300760145,Ole Miss,Troy
2010-03-17,300760163,Princeton,Duquesne
2010-03-17,300760227,Rhode Island,Northwestern
2010-03-17,300760235,Memphis,St. John's
2010-03-17,300760259,Virginia Tech,Quinnipiac
2010-03-17,300760356,Illinois,Stony Brook
2010-03-17,300762006,Akron,Green Bay
2010-03-17,300762026,Appalachian State,Harvard
2010-03-17,300762132,Cincinnati,Weber State
2010-03-17,300762168,Dayton,Illinois State
2010-03-17,300762198,Eastern Kentucky,Charleston
2010-03-17,300762275,Hofstra,IUPUI
2010-03-17,300762309,Kent State,Tulsa
2010-03-17,300762413,Morehead State,Colorado State
2010-03-17,300762458,Northern Colorado,Portland
2010-03-17,300762623,Missouri State,Middle Tennessee
