player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5105637,A. Bona,F,20,4,7,0,0,3,3,2,5,7,1,0,0,2,2,11,UCLA,Pepperdine,TRUE,TRUE,2022-11-23,H
5105638,A. Bailey,G,25,7,12,3,3,2,2,0,3,3,4,0,0,0,0,19,UCLA,Pepperdine,TRUE,TRUE,2022-11-23,H
4432848,J. Jaquez Jr.,G,27,7,10,1,1,2,3,4,4,8,2,1,0,0,1,17,UCLA,Pepperdine,TRUE,TRUE,2022-11-23,H
4432247,J. Clark,G,28,5,6,0,0,2,4,2,4,6,2,2,0,1,3,12,UCLA,Pepperdine,TRUE,TRUE,2022-11-23,H
4397128,T. Campbell,G,23,4,10,1,6,2,2,1,1,2,1,0,0,2,2,11,UCLA,Pepperdine,TRUE,TRUE,2022-11-23,H
5105639,E. Manjikian,F,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
4711692,M. Etienne,F,7,2,3,0,0,0,0,2,1,3,0,0,0,1,2,4,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
4702456,L. Cremonesi,F,5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
4397129,K. Nwuba,F,10,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
5105636,D. Andrews,G,18,1,5,0,2,1,1,0,5,5,2,2,0,0,1,3,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
5105635,A. Canka,G,9,2,2,2,2,0,0,0,1,1,1,1,0,1,1,6,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
4405598,R. Stong,G,4,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
4397131,D. Singleton,G,22,4,8,2,5,3,4,0,3,3,2,2,0,1,1,13,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
NA,TEAM,NA,NA,37,67,10,20,16,20,13,31,44,17,8,0,9,15,100,UCLA,Pepperdine,TRUE,FALSE,2022-11-23,H
