player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Aget,C,38,4,9,0,0,5,5,4,8,12,1,0,4,1,5,13,TRUE,2015-02-28,Fresno State,A
S. Logwood,G,25,1,7,0,1,1,2,1,3,4,1,0,0,0,3,3,TRUE,2015-02-28,Fresno State,A
X. Adams,G,16,4,4,0,0,0,2,1,3,4,2,0,0,2,1,8,TRUE,2015-02-28,Fresno State,A
D. Delaney,G,34,6,14,0,2,3,5,1,4,5,3,2,0,3,2,15,TRUE,2015-02-28,Fresno State,A
H. Greenwood,G,35,1,7,1,4,0,0,0,2,2,3,3,0,5,1,3,TRUE,2015-02-28,Fresno State,A
J. Furstinger,F,3,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,FALSE,2015-02-28,Fresno State,A
D. Williams,F,21,2,3,0,0,1,2,0,3,3,0,0,0,0,2,5,FALSE,2015-02-28,Fresno State,A
J. N'Ganga,C,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2015-02-28,Fresno State,A
A. Edwards,G,6,1,3,0,1,0,0,0,0,0,0,0,0,0,3,2,FALSE,2015-02-28,Fresno State,A
T. Jacobs,G,20,2,3,0,0,0,0,0,0,0,2,0,0,1,2,4,FALSE,2015-02-28,Fresno State,A
TEAM,NA,NA,22,53,1,8,10,16,10,24,34,12,6,4,14,22,55,FALSE,2015-02-28,Fresno State,A
