player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Thomas,G,28,4,9,0,0,0,0,4,4,8,1,0,0,4,2,8,TRUE,2015-12-10,Boston University,H
J. Gantz,G,20,2,7,0,4,0,0,2,5,7,1,0,1,1,1,4,TRUE,2015-12-10,Boston University,H
M. Harris,G,14,2,9,2,6,2,2,2,3,5,0,0,0,0,1,8,TRUE,2015-12-10,Boston University,H
R. Jones,G,25,2,7,0,2,2,2,0,1,1,2,0,0,1,2,6,TRUE,2015-12-10,Boston University,H
I. White,G,34,1,7,1,4,2,2,0,1,1,5,0,1,5,2,5,TRUE,2015-12-10,Boston University,H
T. Livingston,F,16,3,11,0,6,0,0,2,0,2,0,0,0,0,1,6,FALSE,2015-12-10,Boston University,H
D. Smith,F,18,2,5,0,0,0,0,0,7,7,0,2,1,0,3,4,FALSE,2015-12-10,Boston University,H
L. Primerano,G,12,1,2,0,0,0,2,0,0,0,2,0,0,1,0,2,FALSE,2015-12-10,Boston University,H
D. Mlachnik,G,8,5,7,3,4,0,0,0,0,0,0,0,0,0,2,13,FALSE,2015-12-10,Boston University,H
M. Cornelius,G,13,0,2,0,1,2,2,0,1,1,0,0,0,2,0,2,FALSE,2015-12-10,Boston University,H
K. Hayes II,G,12,1,3,0,1,0,0,0,1,1,0,0,0,1,1,2,FALSE,2015-12-10,Boston University,H
TEAM,NA,NA,23,69,6,28,8,10,12,25,37,11,2,3,16,15,60,FALSE,2015-12-10,Boston University,H
