player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Peterson,F,22,2,5,0,0,3,6,4,5,9,2,0,0,1,4,7,TRUE,2021-12-10,NJIT,A
C. Mann,F,28,5,11,0,1,1,2,4,5,9,1,1,0,0,0,11,TRUE,2021-12-10,NJIT,A
A. Duhart,F,28,0,1,0,1,2,4,0,5,5,3,0,0,2,1,2,TRUE,2021-12-10,NJIT,A
J. Rucker,G,34,3,14,2,8,4,4,0,7,7,3,0,0,5,3,12,TRUE,2021-12-10,NJIT,A
J. Caldwell,G,28,4,12,0,2,2,4,1,3,4,1,2,0,2,2,10,TRUE,2021-12-10,NJIT,A
N. Naess,F,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,2021-12-10,NJIT,A
M. Dove,F,18,3,4,0,0,1,3,5,4,9,0,2,0,3,1,7,FALSE,2021-12-10,NJIT,A
A. Allenspach,F,8,1,2,0,0,0,0,0,1,1,0,0,0,2,0,2,FALSE,2021-12-10,NJIT,A
T. Small,G,11,3,4,1,1,0,0,1,0,1,0,0,0,0,2,7,FALSE,2021-12-10,NJIT,A
J. Cross,G,19,3,4,2,3,0,1,0,2,2,0,0,1,1,2,8,FALSE,2021-12-10,NJIT,A
TEAM,NA,NA,24,58,5,17,13,24,19,34,53,10,5,1,16,15,66,FALSE,2021-12-10,NJIT,A
