game_id,date,opponent,location,team_score,opp_score,record
401727277,2024-11-04,Old Westbury,H,89,62,1-0 (0-0)
401706153,2024-11-08,Iona,H,90,76,2-0 (0-0)
401715562,2024-11-13,Seton Hall,N,49,48,3-0 (0-0)
401718418,2024-11-16,Massachusetts,A,75,71,4-0 (0-0)
401715654,2024-11-19,Florida State,A,61,79,4-1 (0-0)
401706949,2024-11-22,Houston,A,44,80,4-2 (0-0)
401716021,2024-11-29,Rice,N,68,63,5-2 (0-0)
401716024,2024-11-30,Tarleton State,N,59,61,5-3 (0-0)
401716026,2024-12-01,Arkansas State,N,68,66,6-3 (0-0)
401727278,2024-12-06,Saint Joseph's Long Island,H,114,46,7-3 (0-0)
401723771,2024-12-09,Norfolk State,A,80,67,8-3 (0-0)
401722284,2024-12-15,Temple,H,42,60,8-4 (0-0)
401727279,2024-12-29,Quinnipiac,A,69,75,8-5 (0-0)
401713725,2025-01-02,William & Mary,H,56,74,8-6 (0-1)
401714188,2025-01-04,Northeastern,A,55,37,9-6 (1-1)
401714201,2025-01-09,Charleston,H,61,67,9-7 (1-2)
401714207,2025-01-11,UNC Wilmington,H,66,63,10-7 (2-2)
401714211,2025-01-16,Towson,A,60,65,10-8 (2-3)
401714218,2025-01-20,Drexel,A,55,60,10-9 (2-4)
401714225,2025-01-23,Delaware,H,93,68,11-9 (3-4)
401714235,2025-01-25,Campbell,H,67,69,11-10 (3-5)
401714239,2025-01-30,Elon,A,74,63,12-10 (4-5)
401714246,2025-02-01,Campbell,A,52,75,12-11 (4-6)
401714250,2025-02-06,Northeastern,H,68,77,12-12 (4-7)
401714257,2025-02-08,Stony Brook,H,75,80,12-13 (4-8)
401714264,2025-02-13,William & Mary,A,60,61,12-14 (4-9)
401714272,2025-02-15,Hampton,A,49,67,12-15 (4-10)
401714279,2025-02-20,Monmouth,H,62,68,12-16 (4-11)
401714287,2025-02-22,Delaware,A,78,65,13-16 (5-11)
401714292,2025-02-27,Stony Brook,A,56,59,13-17 (5-12)
401714303,2025-03-01,North Carolina A&T,H,70,49,14-17 (6-12)
401746239,2025-03-07,North Carolina A&T,N,77,55,15-17 (6-12)
401746243,2025-03-08,Monmouth,N,60,65,15-18 (6-12)
