game_id,date,opponent,location,team_score,opp_score,record
401722221,2024-11-04,Colorado State,A,56,82,0-1 (0-0)
401727098,2024-11-12,Dickinson State ND,H,85,54,1-1 (0-0)
401725815,2024-11-14,Utah Valley,H,77,71,2-1 (0-0)
401715683,2024-11-19,Notre Dame,A,58,75,2-2 (0-0)
401725193,2024-11-22,Loyola Marymount,A,77,73,3-2 (0-0)
401722036,2024-11-26,Bethune-Cookman,N,67,79,3-3 (0-0)
401729768,2024-11-27,SE Louisiana,N,60,76,3-4 (0-0)
401718471,2024-12-04,Eastern Washington,A,81,87,3-5 (0-0)
401720520,2024-12-07,Weber State,H,80,75,4-5 (0-0)
401725820,2024-12-11,Utah Valley,A,57,80,4-6 (0-0)
401736875,2024-12-13,UTSA,A,76,80,4-7 (0-0)
401716161,2024-12-15,UTSA,H,85,95,4-8 (0-0)
401724553,2024-12-18,Alabama,H,90,97,4-9 (0-0)
401727099,2024-12-20,South Dakota Mines,H,80,48,5-9 (0-0)
401727100,2024-12-29,Waldorf College,H,97,57,6-9 (0-0)
401706500,2025-01-02,Omaha,H,85,95,6-10 (0-1)
401706506,2025-01-04,St. Thomas-Minnesota,H,80,88,6-11 (0-2)
401706509,2025-01-09,Denver,A,95,70,7-11 (1-2)
401706511,2025-01-11,Oral Roberts,A,79,83,7-12 (1-3)
401706518,2025-01-16,South Dakota State,A,73,109,7-13 (1-4)
401706520,2025-01-18,Kansas City,H,76,72,8-13 (2-4)
401706526,2025-01-23,South Dakota,H,93,102,8-14 (2-5)
401706530,2025-01-25,North Dakota State,A,82,87,8-15 (2-6)
401706538,2025-02-01,South Dakota State,H,80,75,9-15 (3-6)
401706539,2025-02-06,Omaha,A,77,80,9-16 (3-7)
401706543,2025-02-08,Kansas City,A,69,80,9-17 (3-8)
401706547,2025-02-13,Denver,H,64,68,9-18 (3-9)
401706553,2025-02-15,Oral Roberts,H,88,77,11-17 (5-8)
401706560,2025-02-22,North Dakota State,H,79,77,11-18 (5-9)
401706565,2025-02-27,St. Thomas-Minnesota,A,71,86,11-19 (5-10)
401706569,2025-03-01,South Dakota,A,79,92,11-20 (5-11)
401744200,2025-03-07,South Dakota State,N,85,69,12-20 (5-11)
401744203,2025-03-08,St. Thomas-Minnesota,N,69,85,12-21 (5-11)
