game_id,date,opponent,location,team_score,opp_score,record
401711682,2024-11-06,Lipscomb,H,76,60,1-0 (0-0)
401727063,2024-11-09,Baylor,N,67,72,1-1 (0-0)
401727079,2024-11-13,Troy,H,65,49,2-1 (0-0)
401725196,2024-11-18,Pacific,H,91,72,3-1 (0-0)
401727319,2024-11-22,Little Rock,H,79,67,4-1 (0-0)
401723726,2024-11-25,Maryland Eastern Shore,H,109,35,5-1 (0-0)
401707853,2024-11-28,Illinois,N,77,90,5-2 (0-0)
401715678,2024-12-03,Miami,A,76,73,6-2 (0-0)
401716160,2024-12-07,UTSA,H,75,60,7-2 (0-0)
401727356,2024-12-10,Michigan,N,89,87,8-2 (0-0)
401721966,2024-12-14,Central Arkansas,N,82,57,9-2 (0-0)
401729285,2024-12-21,North Carolina A&T,H,95,67,10-2 (0-0)
401727541,2024-12-30,Oakland,H,92,62,11-2 (0-0)
401708306,2025-01-04,Tennessee,A,52,76,11-3 (0-1)
401708309,2025-01-08,Ole Miss,H,66,73,11-4 (0-2)
401708316,2025-01-11,Florida,H,63,71,11-5 (0-3)
401708328,2025-01-14,LSU,A,74,78,11-6 (0-4)
401708336,2025-01-18,Missouri,A,65,83,11-7 (0-5)
401708342,2025-01-22,Georgia,H,68,65,12-7 (1-5)
401708347,2025-01-25,Oklahoma,H,62,65,12-8 (1-6)
401708361,2025-02-01,Kentucky,A,89,79,13-8 (2-6)
401708373,2025-02-05,Texas,A,78,70,14-8 (3-6)
401708374,2025-02-08,Alabama,H,81,85,14-9 (3-7)
401708382,2025-02-12,LSU,H,70,58,15-9 (4-7)
401708395,2025-02-15,Texas A&M,A,61,69,15-10 (4-8)
401708398,2025-02-19,Auburn,A,60,67,15-11 (4-9)
401708405,2025-02-22,Missouri,H,92,85,16-11 (5-9)
401708414,2025-02-26,Texas,H,86,81,17-11 (6-9)
401708424,2025-03-01,South Carolina,A,53,72,17-12 (6-10)
401708434,2025-03-04,Vanderbilt,A,90,77,18-12 (7-10)
401708436,2025-03-08,Mississippi State,H,93,92,19-12 (8-10)
401744152,2025-03-12,South Carolina,N,72,68,20-12 (8-10)
401744161,2025-03-13,Ole Miss,N,80,83,20-13 (8-10)
401745987,2025-03-20,Kansas,N,79,72,21-13 (8-10)
401746032,2025-03-22,St. John's,N,75,66,22-13 (8-10)
401746063,2025-03-27,Texas Tech,N,83,85,22-14 (8-10)
