game_id,date,opponent,location,team_score,opp_score,record
401715335,2024-11-04,Tennessee,A,64,80,0-1 (0-0)
401727121,2024-11-08,North Carolina Central,A,88,82,1-1 (0-0)
401715689,2024-11-11,Pittsburgh,A,64,83,1-2 (0-0)
401726030,2024-11-15,Elon,H,80,79,2-2 (0-0)
401722190,2024-11-19,Charlotte,A,54,60,2-3 (0-0)
401716080,2024-11-26,SE Louisiana,N,73,69,3-3 (0-0)
401729769,2024-11-27,Bethune-Cookman,N,79,64,4-3 (0-0)
401722564,2024-11-29,Belmont,A,74,83,4-4 (0-0)
401727260,2024-12-04,Wofford,A,64,88,4-5 (0-0)
401727124,2024-12-07,North Carolina Central,H,77,78,4-6 (0-0)
401711711,2024-12-14,Queens University,H,83,85,4-7 (0-0)
401727057,2024-12-17,Georgia Southern,A,81,86,4-8 (0-0)
401722199,2024-12-21,East Carolina,A,84,79,5-8 (0-0)
401727864,2025-01-02,Charleston Southern,A,63,72,5-9 (0-1)
401727869,2025-01-04,Presbyterian,H,63,61,6-9 (1-1)
401727873,2025-01-08,Winthrop,H,89,83,7-9 (2-1)
401727876,2025-01-11,High Point,A,55,96,7-10 (2-2)
401727881,2025-01-15,Radford,A,75,79,7-11 (2-3)
401727885,2025-01-18,South Carolina Upstate,H,97,68,8-11 (3-3)
401727889,2025-01-22,UNC Asheville,H,53,61,8-12 (3-4)
401727897,2025-01-29,Longwood,H,92,87,9-12 (4-4)
401727901,2025-02-01,Winthrop,A,93,96,9-13 (4-5)
401727905,2025-02-06,UNC Asheville,A,70,78,9-14 (4-6)
401727908,2025-02-08,Charleston Southern,H,72,79,9-15 (4-7)
401727917,2025-02-15,South Carolina Upstate,A,96,87,10-15 (5-7)
401727921,2025-02-19,Longwood,A,77,90,10-16 (5-8)
401727925,2025-02-22,High Point,H,67,90,10-17 (5-9)
401727928,2025-02-26,Radford,H,56,63,10-18 (5-10)
401727933,2025-03-01,Presbyterian,A,57,68,10-19 (5-11)
401743885,2025-03-05,South Carolina Upstate,N,83,63,11-19 (5-11)
401743886,2025-03-07,High Point,N,64,85,11-20 (5-11)
