date,game_id,home,away
2009-11-28,293320021,San Diego State,Northern Arizona
2009-11-28,293320045,George Washington,Oregon State
2009-11-28,293320068,Boise State,North Texas
2009-11-28,293320079,Southern Illinois,UIC
2009-11-28,293320111,Northeastern,Wright State
2009-11-28,293320113,UMass,Michigan State
2009-11-28,293320154,Wake Forest,William & Mary
2009-11-28,293320159,Dartmouth,Hartford
2009-11-28,293320164,Rutgers,Florida
2009-11-28,293320172,Cornell,Vermont
2009-11-28,293320179,Norfolk State,St. Bonaventure
2009-11-28,293320189,Bowling Green,Milwaukee
2009-11-28,293320222,Villanova,La Salle
2009-11-28,293320233,South Dakota,Dana
2009-11-28,293320256,James Madison,UMBC
2009-11-28,293320290,Georgia Southern,Arkansas-Fort Smith
2009-11-28,293320325,Cleveland State,Wichita State
2009-11-28,293320328,Utah State,Southern Utah
2009-11-28,293322005,Air Force,Charleston Southern
2009-11-28,293322026,Appalachian State,Morgan State
2009-11-28,293322046,Austin Peay,Drake
2009-11-28,293322050,Ball State,UC Davis
2009-11-28,293322166,Davidson,Rhode Island
2009-11-28,293322168,Dayton,Towson
2009-11-28,293322182,Drexel,Toledo
2009-11-28,293322197,Eastern Illinois,Belmont
2009-11-28,293322199,Eastern Michigan,Davenport University
2009-11-28,293322241,Gardner-Webb,Western Carolina
2009-11-28,293322287,Illinois State,SE Missouri St
2009-11-28,293322320,Lamar,North Carolina A&T
2009-11-28,293322350,Loyola Chicago,St. Ambrose
2009-11-28,293322363,Manhattan,Fordham
2009-11-28,293322379,Maryland-Eastern Shore,American
2009-11-28,293322390,Miami,South Carolina Upstate
2009-11-28,293322426,Navy,Mt. St. Mary's
2009-11-28,293322430,UNC Greensboro,East Carolina
2009-11-28,293322439,UNLV,Louisville
2009-11-28,293322473,Oakland,Central Arkansas
2009-11-28,293322492,Monmouth,Pepperdine
2009-11-28,293322509,Purdue,Central Michigan
2009-11-28,293322520,Rider,Binghamton
2009-11-28,293322545,SE Louisiana,Millsaps
2009-11-28,293322550,Seton Hall,LIU Brooklyn
2009-11-28,293322565,SIU-Edwardsville,Lipscomb
2009-11-28,293322572,Southern Miss,Spring Hill
2009-11-28,293322619,Stony Brook,NJIT
2009-11-28,293322623,Missouri State,Tulsa
2009-11-28,293322628,TCU,Louisiana Tech
2009-11-28,293322636,UTSA,Texas Southern
2009-11-28,293322711,Western Michigan,Holy Cross
2009-11-28,293322751,Wyoming,Hampton
2009-11-28,293330023,San José St,Pacific
2009-11-28,293330140,UMKC,Idaho State
2009-11-28,293330194,Ohio State,St. Francis (PA)
2009-11-28,293330221,Pittsburgh,Youngstown St
2009-11-28,293330349,Army,Yale
2009-11-28,293332294,Iowa,North Carolina Central
2009-11-28,293332617,Stephen F. Austin,Huston-Tillotson
