date,game_id,home,away
2013-12-30,400498328,Kansas,Toledo
2013-12-30,400498329,Oklahoma,Louisiana Tech
2013-12-30,400498330,Oklahoma State,Robert Morris
2013-12-30,400498331,Texas Tech,Mt. St. Mary's
2013-12-30,400498332,Texas,Rice
2013-12-30,400498567,Campbell,Georgia Southern
2013-12-30,400498568,Coastal Carolina,South Carolina State
2013-12-30,400498571,Ohio,Longwood
2013-12-30,400498572,Florida State,Charleston Southern
2013-12-30,400498573,Clemson,VMI
2013-12-30,400498802,Bryant,Lehigh
2013-12-30,400498803,Texas State,LIU Brooklyn
2013-12-30,400498804,Delaware State,St. Francis (BKN)
2013-12-30,400499124,Jacksonville,Mercer
2013-12-30,400499125,North Florida,Kennesaw State
2013-12-30,400499126,Stetson,Lipscomb
2013-12-30,400499371,South Carolina,Marshall
2013-12-30,400499597,Army,US Coast Guard
2013-12-30,400499600,Miami,Loyola (MD)
2013-12-30,400499842,Seattle,UC Santa Barbara
2013-12-30,400502390,Little Rock,Grambling
2013-12-30,400502391,Arkansas State,Southern Arkansas
2013-12-30,400502393,Western Kentucky,Ole Miss
2013-12-30,400502759,Tennessee,Virginia
2013-12-30,400502760,UNC Greensboro,NC State
2013-12-30,400502973,Stephen F. Austin,CSU Northridge
2013-12-30,400502974,UC Davis,Furman
2013-12-30,400503141,Austin Peay,Dalton State
2013-12-30,400503143,Jacksonville State,UT Martin
2013-12-30,400503940,Abilene Christian,Open Bible
2013-12-30,400504341,St. Bonaventure,Delaware
2013-12-30,400504342,Hofstra,NJIT
2013-12-30,400504343,Towson,New Hampshire
2013-12-30,400504344,James Madison,Ball State
2013-12-30,400504627,Southern,Champion Christian College
2013-12-30,400506238,Vanderbilt,Saint Louis
2013-12-30,400506340,Auburn,Arkansas-Pine Bluff
2013-12-30,400506596,Vermont,Lyndon State College
2013-12-30,400506779,Pepperdine,BYU
2013-12-30,400506801,Gonzaga,San Francisco
2013-12-30,400506833,Baylor,Oral Roberts
2013-12-30,400508092,Appalachian State,Bluefield College
2013-12-30,400508093,Western Carolina,Milligan
2013-12-30,400508966,Pacific,Saint Mary's
2013-12-30,400508990,Portland,Santa Clara
2013-12-30,400527058,Chattanooga,Maine
