game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401083158,2018-12-04,West Virginia,Florida,1,1,20:00:00,2400,2400,PLAY,0,0,0,0,0.4401270285209716,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Virginia
401083158,2018-12-04,West Virginia,Florida,2,1,20:00:00,2400,2400,Jump Ball won by West Virginia,0,0,0,0,0.4401270285209716,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,West Virginia,West Virginia
401083158,2018-12-04,West Virginia,Florida,3,1,19:44:00,2384,2384,Sagaba Konate missed Jumper.,0,0,0,16,0.4402220495027499,0.5,4,4,-1.5,32,86.89777777777778,West Virginia,missed,Sagaba Konate,NA,FALSE,FALSE,West Virginia,Florida
401083158,2018-12-04,West Virginia,Florida,4,1,19:44:00,2384,2384,KeVaughn Allen Defensive Rebound.,0,0,0,0,0.4402220495027499,0.5,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,West Virginia,Florida
401083158,2018-12-04,West Virginia,Florida,5,1,19:35:00,2375,2375,Noah Locke made Three Point Jumper. Assisted by Andrew Nembhard.,0,3,-3,9,0.3756446127648142,0.4333894536323005,4,4,-1.5,3,3.1333333333333333,Florida,made,Noah Locke,Andrew Nembhard,TRUE,FALSE,Florida,West Virginia
401083158,2018-12-04,West Virginia,Florida,6,1,19:04:00,2344,2344,Wesley Harris missed Three Point Jumper.,0,3,-3,31,0.3748812717770175,0.4323994302490607,4,4,-1.5,9,69.14222222222222,West Virginia,missed,Wesley Harris,NA,TRUE,FALSE,West Virginia,Florida
401083158,2018-12-04,West Virginia,Florida,7,1,19:04:00,2344,2344,Keith Stone Defensive Rebound.,0,3,-3,0,0.3748812717770175,0.4323994302490607,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,West Virginia,Florida
401083158,2018-12-04,West Virginia,Florida,8,1,18:40:00,2320,2320,Foul on Wesley Harris.,0,3,-3,24,0.37428343523316304,0.4316207473002184,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Florida
401083158,2018-12-04,West Virginia,Florida,9,1,18:40:00,2320,2320,Andrew Nembhard missed Free Throw.,0,3,-3,0,0.37428343523316304,0.4316207473002184,4,4,-1.5,25,4.177777777777778,Florida,missed,Andrew Nembhard,NA,FALSE,TRUE,Florida,Florida
401083158,2018-12-04,West Virginia,Florida,10,1,18:40:00,2320,2320,Florida Deadball Team Rebound.,0,3,-3,0,0.37428343523316304,0.4316207473002184,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Florida
401083158,2018-12-04,West Virginia,Florida,11,1,18:40:00,2320,2320,Andrew Nembhard made Free Throw.,0,4,-4,0,0.3530563923334986,0.4092688363013792,4,4,-1.5,25,4.177777777777778,Florida,made,Andrew Nembhard,NA,FALSE,TRUE,Florida,West Virginia
401083158,2018-12-04,West Virginia,Florida,12,1,18:28:00,2308,2308,Sagaba Konate Turnover.,0,4,-4,12,0.3526411653266651,0.4087525313497936,4,4,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,West Virginia,Florida
