player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4295180,J. Hauser,F,38,4,8,1,4,1,1,1,4,5,1,1,0,2,3,10,Michigan State,Purdue,TRUE,TRUE,2023-01-16,H
4433154,M. Sissoko,C,22,0,0,0,0,0,0,2,6,8,0,0,0,2,4,0,Michigan State,Purdue,TRUE,TRUE,2023-01-16,H
4683730,J. Akins,G,32,1,4,0,1,3,4,1,5,6,3,2,0,1,3,5,Michigan State,Purdue,TRUE,TRUE,2023-01-16,H
4432206,A. Hoggard,G,36,6,12,1,3,1,3,0,3,3,8,0,0,2,2,14,Michigan State,Purdue,TRUE,TRUE,2023-01-16,H
4432129,T. Walker,G,37,12,23,4,8,2,2,1,2,3,0,0,0,2,1,30,Michigan State,Purdue,TRUE,TRUE,2023-01-16,H
5105815,J. Kohler,F,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,Michigan State,Purdue,TRUE,FALSE,2023-01-16,H
5105817,C. Cooper,C,11,1,1,0,0,0,0,1,1,2,0,0,0,0,3,2,Michigan State,Purdue,TRUE,FALSE,2023-01-16,H
5105816,T. Holloman,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Michigan State,Purdue,TRUE,FALSE,2023-01-16,H
4683731,P. Brooks,G,12,0,4,0,3,0,0,2,1,3,0,0,0,1,1,0,Michigan State,Purdue,TRUE,FALSE,2023-01-16,H
NA,TEAM,NA,NA,25,53,6,19,7,10,8,22,30,12,3,0,11,19,63,Michigan State,Purdue,TRUE,FALSE,2023-01-16,H
