player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Davis II,F,20,3,7,0,0,0,0,4,3,7,0,0,0,4,3,6,TRUE,2014-01-09,Long Beach State,A
A. Young,G,36,4,10,1,2,2,2,3,1,4,2,1,0,2,0,11,TRUE,2014-01-09,Long Beach State,A
C. McNealy,G,32,4,12,2,6,2,3,2,3,5,4,0,0,2,1,12,TRUE,2014-01-09,Long Beach State,A
L. Nelson,G,32,2,12,2,6,2,2,0,5,5,3,0,1,4,3,8,TRUE,2014-01-09,Long Beach State,A
M. N'Diay,e,33,2,2,0,0,0,0,2,9,11,0,0,4,2,1,4,TRUE,2014-01-09,Long Beach State,A
M. Best,F,12,2,3,0,0,1,2,2,1,3,0,0,0,0,1,5,FALSE,2014-01-09,Long Beach State,A
J. Ryan,C,13,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,FALSE,2014-01-09,Long Beach State,A
A. Wright,G,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,FALSE,2014-01-09,Long Beach State,A
T. Souza,G,14,0,4,0,4,0,0,2,2,4,1,0,0,0,0,0,FALSE,2014-01-09,Long Beach State,A
TEAM,NA,NA,17,50,5,18,7,9,15,26,41,11,2,5,14,13,46,FALSE,2014-01-09,Long Beach State,A
