player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Mangano,F,35,6,19,2,6,6,8,6,8,14,0,0,2,0,2,20,TRUE,2012-03-02,Princeton,A
R. WillhiteR,F,36,5,11,0,0,0,0,3,11,14,5,4,0,3,3,10,TRUE,2012-03-02,Princeton,A
J. Kreisberg,C,26,4,7,0,0,2,2,0,4,4,0,0,0,2,3,10,TRUE,2012-03-02,Princeton,A
J. Pritchard,G,33,0,1,0,0,0,0,0,1,1,1,0,1,1,3,0,TRUE,2012-03-02,Princeton,A
A. Morgan,G,37,4,11,3,5,2,3,0,1,1,1,2,0,3,1,13,TRUE,2012-03-02,Princeton,A
G. Kelley,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-03-02,Princeton,A
B. Sherrod,F,11,1,3,0,0,0,2,1,0,1,0,0,0,1,1,2,FALSE,2012-03-02,Princeton,A
M. Townsend,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2012-03-02,Princeton,A
M. Grace,G,10,0,1,0,0,2,2,0,0,0,2,0,0,1,0,2,FALSE,2012-03-02,Princeton,A
S. Martin,G,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2012-03-02,Princeton,A
TEAM,NA,NA,20,53,5,11,12,17,10,25,35,9,6,3,13,13,57,FALSE,2012-03-02,Princeton,A
