player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Gibbs,F,37,3,8,0,2,1,2,1,2,3,3,2,0,3,2,7,TRUE,2013-11-16,SE Missouri St,H
M. Patton,C,38,6,12,0,0,1,4,0,6,6,2,2,1,1,4,13,TRUE,2013-11-16,SE Missouri St,H
I. Chiles,G,38,8,16,2,7,6,7,1,4,5,1,1,0,4,1,24,TRUE,2013-11-16,SE Missouri St,H
M. Barksdale,G,37,1,3,0,1,0,0,0,9,9,7,0,2,2,2,2,TRUE,2013-11-16,SE Missouri St,H
K. Najee,G,39,8,11,3,4,3,3,0,3,3,2,2,1,5,3,22,TRUE,2013-11-16,SE Missouri St,H
J. James,F,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2013-11-16,SE Missouri St,H
J. Stanback,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2013-11-16,SE Missouri St,H
E. Ray,F,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-11-16,SE Missouri St,H
P.J. Hubert,G,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,FALSE,2013-11-16,SE Missouri St,H
C. Busby,G,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2013-11-16,SE Missouri St,H
TEAM,NA,NA,26,54,5,15,11,16,4,26,30,16,7,4,18,15,68,FALSE,2013-11-16,SE Missouri St,H
