player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897753,S. Doumbia,F,25,1,3,0,1,1,2,2,2,4,2,0,0,0,2,3,Sam Houston,Ole Miss,FALSE,TRUE,2023-11-17,A
4897774,D. Barnes,G,34,7,14,4,10,4,4,1,1,2,3,1,0,2,3,22,Sam Houston,Ole Miss,FALSE,TRUE,2023-11-17,A
5105876,L. Wilkerson,G,30,3,9,3,7,2,2,1,0,1,1,2,0,2,3,11,Sam Houston,Ole Miss,FALSE,TRUE,2023-11-17,A
4896937,J. Ray,G,30,5,10,2,4,0,1,1,6,7,5,2,0,7,3,12,Sam Houston,Ole Miss,FALSE,TRUE,2023-11-17,A
4896936,D. Nicholas Jr.,G,32,4,9,0,0,1,2,3,4,7,1,3,1,0,3,9,Sam Houston,Ole Miss,FALSE,TRUE,2023-11-17,A
4703685,K. Scroggins,F,15,3,6,0,0,0,1,1,4,5,2,0,0,0,2,6,Sam Houston,Ole Miss,FALSE,FALSE,2023-11-17,A
5176774,M. Boykin,G,10,1,3,1,1,1,2,1,1,2,1,0,0,1,1,4,Sam Houston,Ole Miss,FALSE,FALSE,2023-11-17,A
5176772,O. McGlashan,G,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Sam Houston,Ole Miss,FALSE,FALSE,2023-11-17,A
5105877,A. Wrzeszcz,G,21,0,4,0,3,0,0,0,0,0,2,2,0,0,5,0,Sam Houston,Ole Miss,FALSE,FALSE,2023-11-17,A
NA,TEAM,NA,NA,24,58,10,26,9,14,11,20,31,17,11,1,12,23,67,Sam Houston,Ole Miss,FALSE,FALSE,2023-11-17,A
