player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Alatishe,F,25,4,8,0,1,0,0,0,4,4,1,1,1,3,2,8,TRUE,2021-12-18,Texas A&M,H
R. Silva,C,14,1,1,0,0,0,0,1,1,2,1,0,0,0,1,2,TRUE,2021-12-18,Texas A&M,H
D. Davis,G,35,3,3,0,0,0,0,0,2,2,7,2,0,5,3,6,TRUE,2021-12-18,Texas A&M,H
D. Akanno,G,12,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,TRUE,2021-12-18,Texas A&M,H
J. Lucas,G,34,6,14,5,11,8,8,1,1,2,2,1,0,1,2,25,TRUE,2021-12-18,Texas A&M,H
G. Taylor Jr.,F,10,2,2,2,2,0,0,0,1,1,0,0,0,0,1,6,FALSE,2021-12-18,Texas A&M,H
I. Johnson,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2021-12-18,Texas A&M,H
A. Rand,F,22,5,6,0,0,1,3,3,2,5,1,0,5,2,0,11,FALSE,2021-12-18,Texas A&M,H
M. Calloo,F,17,2,4,0,1,2,2,1,1,2,3,0,0,1,0,6,FALSE,2021-12-18,Texas A&M,H
T. Williams,G,9,0,2,0,0,0,0,0,3,3,3,0,0,4,3,0,FALSE,2021-12-18,Texas A&M,H
X. Malone-Key,G,19,3,7,2,5,1,1,0,4,4,3,0,0,3,4,9,FALSE,2021-12-18,Texas A&M,H
TEAM,NA,NA,26,50,9,22,12,14,7,19,26,21,4,6,20,17,73,FALSE,2021-12-18,Texas A&M,H
