date,game_id,home,away
2007-01-06,270060038,Colorado,Texas
2007-01-06,270060046,Georgetown,Notre Dame
2007-01-06,270060077,Northwestern,Michigan
2007-01-06,270060099,LSU,UConn
2007-01-06,270060142,Missouri,Iowa State
2007-01-06,270060150,Duke,Virginia Tech
2007-01-06,270060204,Oregon State,USC
2007-01-06,270060222,Villanova,DePaul
2007-01-06,270060228,Clemson,Georgia Tech
2007-01-06,270060245,Texas A&M,Kansas State
2007-01-06,270060264,Washington,Arizona State
2007-01-06,270060265,Washington State,Arizona
2007-01-06,270060277,West Virginia,St. John's
2007-01-06,270062005,Air Force,UNLV
2007-01-06,270062287,Illinois State,Indiana State
2007-01-06,270062390,Miami,Wake Forest
2007-01-06,270062460,Northern Iowa,Southern Illinois
2007-01-06,270062483,Oregon,UCLA
2007-01-06,270062507,Providence,Seton Hall
2007-01-06,270062509,Purdue,Penn State
2007-01-06,270062641,Texas Tech,Oklahoma
