player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4712862,M. Dia,16,2,6,0,2,1,2,0,5,5,0,0,0,0,2,5,Ole Miss,BYU,TRUE,TRUE,2024-11-28,N
4709131,S. Pedulla,38,3,7,2,3,5,6,1,4,5,3,2,0,2,3,13,Ole Miss,BYU,TRUE,TRUE,2024-11-28,N
4702442,M. Murrell,35,6,11,0,3,6,6,0,3,3,0,2,0,1,2,18,Ole Miss,BYU,TRUE,TRUE,2024-11-28,N
4701318,D. Davis,33,4,9,0,1,10,14,1,5,6,1,3,0,1,4,18,Ole Miss,BYU,TRUE,TRUE,2024-11-28,N
4683865,J. Murray,39,10,14,3,4,5,5,1,4,5,5,1,0,2,1,28,Ole Miss,BYU,TRUE,TRUE,2024-11-28,N
4433224,M. Brown-Jones,17,4,6,0,0,0,0,2,2,4,0,0,1,0,5,8,Ole Miss,BYU,TRUE,FALSE,2024-11-28,N
4432169,J. Brakefield,21,1,7,0,1,2,3,2,4,6,2,0,0,1,2,4,Ole Miss,BYU,TRUE,FALSE,2024-11-28,N
5171788,E. Klafke,8,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,Ole Miss,BYU,TRUE,FALSE,2024-11-28,N
4897774,D. Barnes,18,1,4,0,3,0,0,0,0,0,0,1,0,2,1,2,Ole Miss,BYU,TRUE,FALSE,2024-11-28,N
NA,TEAM,NA,31,64,5,17,29,36,10,29,39,11,10,1,9,21,96,Ole Miss,BYU,TRUE,FALSE,2024-11-28,N
