game_id,date,opponent,location,team_score,opp_score,record
263140204,2006-11-10,Oregon State,A,48,65,0-1 (0-0)
263150013,2006-11-11,Cal Poly,A,53,56,0-2 (0-0)
263162501,2006-11-12,SE Louisiana,H,55,63,0-3 (0-0)
263212501,2006-11-17,Montana State,H,59,53,1-3 (0-0)
263232501,2006-11-19,UC Davis,H,76,72,2-3 (0-0)
263260252,2006-11-22,BYU,A,50,79,2-4 (0-0)
263312502,2006-11-27,Portland State,A,53,69,2-5 (0-0)
263330265,2006-11-29,Washington State,A,50,62,2-6 (0-0)
263362501,2006-12-02,UC Santa Barbara,H,67,75,2-7 (0-0)
263392501,2006-12-05,Weber State,H,56,72,2-8 (0-0)
263432501,2006-12-09,Eastern Washington,H,66,87,2-9 (0-0)
263502692,2006-12-16,Weber State,A,51,68,2-10 (0-0)
263530087,2006-12-19,Notre Dame,A,69,86,2-11 (0-0)
263562501,2006-12-22,Montana,H,61,58,3-11 (0-0)
263622483,2006-12-28,Oregon,A,49,76,3-12 (0-0)
263652501,2006-12-31,Lewis & Clark,H,74,64,4-12 (0-0)
270062501,2007-01-06,Pepperdine,H,73,69,5-12 (1-0)
270082501,2007-01-08,Loyola Marymount,H,81,65,6-12 (2-0)
270132608,2007-01-13,Saint Mary's,A,57,73,6-13 (2-1)
270152541,2007-01-15,Santa Clara,A,41,57,6-14 (2-2)
270222501,2007-01-23,Gonzaga,H,68,80,6-15 (2-3)
270272501,2007-01-27,San Diego,H,70,74,6-16 (2-4)
270292501,2007-01-29,San Francisco,H,65,66,6-17 (2-5)
270342351,2007-02-03,Loyola Marymount,A,59,74,6-18 (2-6)
270362492,2007-02-05,Pepperdine,A,87,76,7-18 (3-6)
270412501,2007-02-10,Santa Clara,H,53,76,7-19 (3-7)
270432501,2007-02-12,Saint Mary's,H,55,47,8-19 (4-7)
270502250,2007-02-19,Gonzaga,A,67,87,8-20 (4-8)
270550301,2007-02-24,San Diego,A,76,82,8-21 (4-9)
270572539,2007-02-26,San Francisco,A,67,70,8-22 (4-10)
270612501,2007-03-02,Loyola Marymount,H,55,41,9-22 (4-10)
270622501,2007-03-03,Saint Mary's,H,47,87,9-23 (4-10)
