player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
V. Vukusic,F,36,11,13,4,5,0,0,0,1,1,3,0,0,1,2,26,TRUE,2005-02-26,Michigan,H
D. Duvancic,F,38,1,2,0,1,1,2,1,6,7,2,1,0,4,2,3,TRUE,2005-02-26,Michigan,H
V. Scott,C,30,4,6,4,6,0,0,0,6,6,5,1,0,3,4,12,TRUE,2005-02-26,Michigan,H
M. Jenkins,G,25,3,5,2,2,1,1,0,1,1,3,2,1,0,2,9,TRUE,2005-02-26,Michigan,H
T.J. Parker,G,24,1,5,1,3,0,0,0,0,0,1,1,0,1,3,3,TRUE,2005-02-26,Michigan,H
E. Seacat,G,5,0,2,0,2,2,2,0,0,0,0,0,0,0,0,2,FALSE,2005-02-26,Michigan,H
J. Kennedy,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-02-26,Michigan,H
M. Hachad,G,26,6,11,1,2,1,2,2,5,7,3,1,0,2,3,14,FALSE,2005-02-26,Michigan,H
T. Doyle,G,14,0,2,0,1,0,0,0,0,0,3,1,0,1,0,0,FALSE,2005-02-26,Michigan,H
TEAM,NA,NA,26,46,12,22,5,7,5,19,24,20,7,1,12,16,69,FALSE,2005-02-26,Michigan,H
