date,game_id,home,away
2010-03-03,300620002,Auburn,Mississippi State
2010-03-03,300620021,San Diego State,Colorado State
2010-03-03,300620045,George Washington,Saint Joseph's
2010-03-03,300620052,Florida State,Wake Forest
2010-03-03,300620061,Georgia,Kentucky
2010-03-03,300620077,Northwestern,Chicago State
2010-03-03,300620087,Notre Dame,UConn
2010-03-03,300620103,Boston College,Virginia
2010-03-03,300620120,Maryland,Duke
2010-03-03,300620139,Saint Louis,Temple
2010-03-03,300620167,New Mexico,TCU
2010-03-03,300620202,Tulsa,SMU
2010-03-03,300620227,Rhode Island,Charlotte
2010-03-03,300620245,Texas A&M,Oklahoma State
2010-03-03,300620248,Houston,Rice
2010-03-03,300620254,Utah,BYU
2010-03-03,300620259,Virginia Tech,NC State
2010-03-03,300620275,Wisconsin,Iowa
2010-03-03,300620322,Lafayette,Colgate
2010-03-03,300622083,Bucknell,Holy Cross
2010-03-03,300622230,Fordham,Xavier
2010-03-03,300622305,Kansas,Kansas State
2010-03-03,300622320,Lamar,Texas A&M-CC
2010-03-03,300622325,La Salle,UMass
2010-03-03,300622466,Northwestern State,Sam Houston State
2010-03-03,300622509,Purdue,Indiana
2010-03-03,300622540,UC Santa Barbara,UC Irvine
2010-03-03,300622545,SE Louisiana,McNeese
2010-03-03,300622579,South Carolina,Alabama
2010-03-03,300622633,Tennessee,Arkansas
2010-03-03,300622636,UTSA,Texas State
