game_id,away,home,away_rank,home_rank,away_score,home_score,date
401715624,South Carolina State,Xavier,NA,22,68,71,2024-12-01
401724549,Long Island University,Niagara,NA,NA,52,60,2024-12-01
401721816,Maine,Navy,NA,NA,71,66,2024-12-01
401718421,NJIT,Massachusetts,NA,NA,68,80,2024-12-01
401707872,Alcorn State,Maryland,NA,NA,58,96,2024-12-01
401723762,Norfolk State,Stony Brook,NA,NA,77,66,2024-12-01
401721087,UMass Lowell,Central Connecticut,NA,NA,67,69,2024-12-01
401720470,Regent,Longwood,NA,NA,55,108,2024-12-01
401729952,Purdue Northwest,Central Michigan,NA,NA,69,115,2024-12-01
401723751,Central Penn,Morgan State,NA,NA,70,123,2024-12-01
401721937,Radford,St. Francis (PA),NA,NA,79,70,2024-12-01
401721137,Fairleigh Dickinson,Fairfield,NA,NA,74,78,2024-12-01
401719231,UNC Asheville,Tennessee State,NA,NA,92,74,2024-12-01
401716871,New Hampshire,Fordham,NA,NA,61,83,2024-12-01
401716025,Rice,Iona,NA,NA,70,66,2024-12-01
401715418,Buffalo,Penn State,NA,NA,64,87,2024-12-01
401706976,Arkansas-Pine Bluff,Kansas State,NA,NA,73,120,2024-12-01
401721995,Binghamton,Lafayette,NA,NA,82,81,2024-12-01
401721697,Elon,Pennsylvania,NA,NA,68,53,2024-12-01
401727081,Eastern Kentucky,Troy,NA,NA,74,84,2024-12-01
401715394,Bethune-Cookman,Minnesota,NA,NA,62,79,2024-12-01
401727113,Missouri State,Oral Roberts,NA,NA,72,67,2024-12-01
401722298,Middle Tennessee,UAB,NA,NA,76,69,2024-12-01
401722013,Quinnipiac,Stonehill,NA,NA,74,88,2024-12-01
401721815,Sacred Heart,Boston University,NA,NA,73,65,2024-12-01
401721814,Notre Dame (Md),American University,NA,NA,52,97,2024-12-01
401715648,California Baptist,UCF,NA,NA,59,74,2024-12-01
401711737,North Alabama,Wofford,NA,NA,54,74,2024-12-01
401707990,North Florida,Nebraska,NA,NA,72,103,2024-12-01
401716026,Arkansas State,Hofstra,NA,NA,66,68,2024-12-01
401725204,Denver,Portland,NA,NA,90,101,2024-12-01
401724707,Texas State,Texas Southern,NA,NA,72,59,2024-12-01
401721175,Mercyhurst,San Francisco,NA,NA,59,87,2024-12-01
401716053,Tarleton State,Indiana State,NA,NA,71,87,2024-12-01
