player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Blunt,F,14,0,2,0,1,0,0,0,0,0,1,0,0,1,4,0,TRUE,2021-01-02,NJIT,H
S. Boudie,F,13,1,2,0,0,3,3,1,4,5,0,1,1,1,4,5,TRUE,2021-01-02,NJIT,H
R. Mitchell,G,16,0,3,0,1,1,2,0,1,1,0,0,0,4,2,1,TRUE,2021-01-02,NJIT,H
B. Daley,G,24,2,7,1,1,0,0,0,2,2,3,1,1,2,1,5,TRUE,2021-01-02,NJIT,H
O. Noel,G,38,9,16,1,4,7,9,0,5,5,1,1,0,5,3,26,TRUE,2021-01-02,NJIT,H
M. Brooks,F,15,1,4,0,0,2,4,2,1,3,0,0,2,1,5,4,FALSE,2021-01-02,NJIT,H
D. Jordan-Thomas,F,25,4,6,0,0,3,5,1,5,6,1,0,0,0,4,11,FALSE,2021-01-02,NJIT,H
A. Blunt,G,26,2,5,2,3,1,2,1,3,4,1,0,0,1,3,7,FALSE,2021-01-02,NJIT,H
K. Thomas,G,11,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,FALSE,2021-01-02,NJIT,H
G. Hammond,G,18,3,6,0,0,0,1,3,2,5,1,1,0,3,3,6,FALSE,2021-01-02,NJIT,H
TEAM,NA,NA,23,52,4,10,17,26,11,24,35,8,4,4,19,30,67,FALSE,2021-01-02,NJIT,H
