game_id,date,opponent,location,team_score,opp_score,record
233210257,2003-11-17,Mississippi Valley State,H,62,46,1-0 (0-0)
233220257,2003-11-18,New Hampshire,H,63,49,2-0 (0-0)
233280257,2003-11-24,San Francisco,A,66,59,3-0 (0-0)
233290257,2003-11-25,South Carolina,H,61,67,3-1 (0-0)
233330005,2003-11-29,UAB,A,75,83,3-2 (0-0)
233370257,2003-12-03,VCU,H,70,52,4-2 (0-0)
233400154,2003-12-06,Wake Forest,A,66,81,4-3 (0-0)
233470058,2003-12-13,South Florida,A,70,58,5-3 (0-0)
233542363,2003-12-20,Manhattan,A,62,70,5-4 (0-0)
233570257,2003-12-23,Providence,H,56,57,5-5 (0-0)
233630257,2003-12-29,Hampton,H,73,42,6-5 (0-0)
233650038,2003-12-31,Colorado,A,75,62,7-5 (0-0)
240030257,2004-01-03,Duquesne,H,69,66,8-5 (1-0)
240060257,2004-01-06,Saint Joseph's,H,60,71,8-6 (1-1)
240102325,2004-01-10,La Salle,A,55,66,8-7 (1-2)
240140257,2004-01-14,Dayton,H,50,55,8-8 (1-3)
240170218,2004-01-17,Temple,A,59,52,9-8 (2-3)
240222305,2004-01-22,Kansas,A,69,68,10-8 (2-3)
240252752,2004-01-25,Xavier,A,53,44,11-8 (3-3)
240310257,2004-01-31,George Washington,H,72,65,12-8 (4-3)
240352168,2004-02-04,Dayton,A,57,62,12-9 (4-4)
240382184,2004-02-07,Duquesne,A,71,51,13-9 (5-4)
240410257,2004-02-10,Xavier,H,51,62,13-10 (5-5)
240450257,2004-02-14,Fordham,H,74,53,14-10 (6-5)
240490179,2004-02-18,St. Bonaventure,A,75,55,15-10 (7-5)
240520257,2004-02-21,La Salle,H,66,50,16-10 (8-5)
240560227,2004-02-25,Rhode Island,A,54,56,16-11 (8-6)
240590045,2004-02-28,George Washington,A,75,67,17-11 (9-6)
240660257,2004-03-06,UMass,H,69,65,18-11 (10-6)
240700257,2004-03-10,Fordham,H,67,47,19-11 (10-6)
240710218,2004-03-11,Temple,A,64,49,20-11 (10-6)
240722168,2004-03-12,Dayton,A,56,58,20-12 (10-6)
244000008,2004-03-19,Wisconsin,A,64,76,20-13 (10-6)
