game_id,date,opponent,location,team_score,opp_score,record
233260041,2003-11-22,UConn,A,64,111,0-1 (0-0)
233290349,2003-11-25,Army,A,55,51,1-1 (0-0)
233332529,2003-11-29,Lehigh,H,58,56,2-1 (0-0)
233362529,2003-12-02,Columbia,H,79,85,2-2 (0-0)
233380043,2003-12-04,Yale,A,59,73,2-3 (0-0)
233422529,2003-12-08,LIU Brooklyn,H,89,87,3-3 (1-0)
233480103,2003-12-14,Boston College,A,70,72,3-4 (1-0)
233540399,2003-12-20,Albany,A,75,69,4-4 (1-0)
233630269,2003-12-29,Marquette,A,72,77,4-5 (1-0)
240032405,2004-01-03,Monmouth,A,61,74,4-6 (1-1)
240072529,2004-01-07,Wagner,H,81,70,5-6 (2-1)
240102529,2004-01-10,Fairleigh Dickinson,H,73,69,6-6 (3-1)
240142529,2004-01-14,Harvard,H,91,69,7-6 (3-1)
240170116,2004-01-17,Mt. St. Mary's,A,76,85,7-7 (3-2)
240212514,2004-01-21,Quinnipiac,A,62,90,7-8 (3-3)
240242529,2004-01-24,Robert Morris,H,66,69,7-9 (3-4)
240262529,2004-01-26,Central Connecticut,H,72,69,8-9 (4-4)
240292597,2004-01-29,St. Francis BKN,A,78,86,8-10 (4-5)
240312529,2004-01-31,Quinnipiac,H,76,74,9-10 (5-5)
240362523,2004-02-05,Robert Morris,A,62,71,9-11 (5-6)
240382598,2004-02-07,St. Francis PA,A,75,64,10-11 (6-6)
240452341,2004-02-14,LIU Brooklyn,A,92,87,11-11 (7-6)
240472529,2004-02-16,Monmouth,H,70,63,12-11 (8-6)
240502529,2004-02-19,St. Francis BKN,H,79,93,12-12 (8-7)
240522115,2004-02-21,Central Connecticut,A,83,95,12-13 (8-8)
240572529,2004-02-26,Mt. St. Mary's,H,75,85,12-14 (8-9)
240612681,2004-03-01,Wagner,A,93,100,12-15 (8-10)
