player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Creammer,C,20,3,7,0,2,2,2,2,4,6,1,0,0,1,4,8,TRUE,2018-11-14,South Carolina Upstate,H
M. Lewis,G,25,4,8,0,0,0,0,2,6,8,0,0,1,2,0,8,TRUE,2018-11-14,South Carolina Upstate,H
B. Parham,G,36,3,12,0,4,8,9,0,0,0,7,0,0,4,3,14,TRUE,2018-11-14,South Carolina Upstate,H
G. Gilkeson,G,36,1,5,1,3,2,2,0,7,7,2,1,0,2,2,5,TRUE,2018-11-14,South Carolina Upstate,H
G. Parham,G,34,4,10,2,4,2,4,1,1,2,2,2,0,1,3,12,TRUE,2018-11-14,South Carolina Upstate,H
C. Arnold,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-11-14,South Carolina Upstate,H
J. Stephens,C,20,6,7,4,4,4,4,0,2,2,0,0,1,1,2,20,FALSE,2018-11-14,South Carolina Upstate,H
S. Patel,G,14,3,4,3,4,2,3,0,3,3,1,2,0,1,0,11,FALSE,2018-11-14,South Carolina Upstate,H
T. Bond,G,10,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,FALSE,2018-11-14,South Carolina Upstate,H
TEAM,NA,NA,24,54,10,21,20,24,6,27,33,14,5,2,13,16,78,FALSE,2018-11-14,South Carolina Upstate,H
