player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Nelson,F,21,5,10,2,4,2,2,0,3,3,2,0,1,0,1,14,TRUE,2022-01-26,Bucknell,A
R. Njoku,F,18,5,9,0,0,0,1,2,3,5,2,0,3,0,2,10,TRUE,2022-01-26,Bucknell,A
S. Yoder,G,16,2,4,0,0,0,0,0,3,3,1,0,0,0,0,4,TRUE,2022-01-26,Bucknell,A
G. Summers,G,24,2,5,0,0,2,2,2,2,4,2,0,2,2,1,6,TRUE,2022-01-26,Bucknell,A
J. Carter Jr.,G,24,3,6,3,3,0,0,0,3,3,2,1,0,1,1,9,TRUE,2022-01-26,Bucknell,A
D. Deaver,F,12,5,9,0,0,1,1,2,1,3,2,0,1,2,3,11,FALSE,2022-01-26,Bucknell,A
P.J. Fenton,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2022-01-26,Bucknell,A
J. Walker,F,18,5,8,3,5,1,2,0,1,1,2,1,1,0,0,14,FALSE,2022-01-26,Bucknell,A
N. Allison,F,10,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,FALSE,2022-01-26,Bucknell,A
M. MacDonald,G,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-01-26,Bucknell,A
K. Summers,G,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,FALSE,2022-01-26,Bucknell,A
A. Inge,G,18,1,2,0,0,0,0,0,1,1,3,0,0,3,2,2,FALSE,2022-01-26,Bucknell,A
P. Dorsey,G,26,1,4,0,3,3,6,3,7,10,2,5,0,2,4,5,FALSE,2022-01-26,Bucknell,A
C. Jones,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2022-01-26,Bucknell,A
C. Silva,G,9,1,2,1,2,0,0,2,0,2,0,0,0,0,0,3,FALSE,2022-01-26,Bucknell,A
TEAM,NA,NA,31,64,10,19,9,14,13,25,38,19,8,8,10,15,81,FALSE,2022-01-26,Bucknell,A
