player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Jones,F,31,4,12,0,0,4,8,4,7,11,2,2,0,1,3,12,TRUE,2010-11-17,Indiana State,H
M. Perry,F,21,3,4,0,0,1,2,2,3,5,0,0,0,5,4,7,TRUE,2010-11-17,Indiana State,H
P. Sneed,G,26,2,4,0,1,0,0,0,1,1,1,0,0,2,2,4,TRUE,2010-11-17,Indiana State,H
R. Davis,G,34,4,8,2,4,5,6,0,0,0,9,3,0,2,3,15,TRUE,2010-11-17,Indiana State,H
J. Scaife,G,35,7,14,1,2,9,9,1,2,3,1,1,0,1,2,24,TRUE,2010-11-17,Indiana State,H
J. Copeland,F,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,FALSE,2010-11-17,Indiana State,H
M. Kamieniecki,F,17,1,1,0,0,0,0,1,1,2,0,1,0,1,3,2,FALSE,2010-11-17,Indiana State,H
M. Hubbard,F,7,1,1,0,0,1,2,0,1,1,0,0,0,1,2,3,FALSE,2010-11-17,Indiana State,H
J. Berry,G,26,2,4,1,3,3,5,0,1,1,1,0,0,1,0,8,FALSE,2010-11-17,Indiana State,H
TEAM,NA,NA,24,48,4,10,23,34,8,19,27,14,7,0,14,20,75,FALSE,2010-11-17,Indiana State,H
