play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,3000,PLAY,0,0,0,0,0.5,0.5,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
2,1,20:00,2400,3000,Jump Ball won by Pittsburgh,0,0,0,28,0.5,0.5,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
3,1,19:32,2372,2972,Chris Jones made Three Point Jumper. Assisted by James Robinson.,3,0,3,22,0.5667055204091812,0.5667055204091812,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
4,1,19:10,2350,2950,Bryant Crawford missed Three Point Jumper.,3,0,3,0,0.5674075052667423,0.5674075052667423,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
5,1,19:10,2350,2950,Rafael Maia Defensive Rebound.,3,0,3,28,0.5674075052667423,0.5674075052667423,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
6,1,18:42,2322,2922,Chris Jones made Three Point Jumper. Assisted by Michael Young.,6,0,6,12,0.6341242474955072,0.6341242474955072,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
7,1,18:30,2310,2910,Konstantinos Mitoglou made Three Point Jumper. Assisted by Codi Miller-McIntyre.,6,3,3,23,0.5687065592332494,0.5687065592332494,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
8,1,18:07,2287,2887,Rafael Maia made Layup. Assisted by Michael Young.,8,3,5,12,0.6144639743541448,0.6144639743541448,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
9,1,17:55,2275,2875,Konstantinos Mitoglou made Layup. Assisted by Bryant Crawford.,8,5,3,15,0.5698639321648388,0.5698639321648388,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
10,1,17:40,2260,2860,James Robinson missed Three Point Jumper.,8,5,3,0,0.5703649781600648,0.5703649781600648,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
11,1,17:40,2260,2860,Devin Thomas Defensive Rebound.,8,5,3,9,0.5703649781600648,0.5703649781600648,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
12,1,17:31,2251,2851,Bryant Crawford Turnover.,8,5,3,19,0.5706668871886571,0.5706668871886571,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
13,1,17:12,2232,2832,Rafael Maia missed Layup.,8,5,3,0,0.5713071075419746,0.5713071075419746,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
14,1,17:12,2232,2832,Devin Thomas Defensive Rebound.,8,5,3,13,0.5713071075419746,0.5713071075419746,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
15,1,16:59,2219,2819,Foul on Rafael Maia.,8,5,3,2,0.5717471640502922,0.5717471640502922,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
16,1,16:57,2217,2817,Konstantinos Mitoglou made Layup. Assisted by Bryant Crawford.,8,7,1,15,0.5240863551735258,0.5240863551735258,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
17,1,16:42,2202,2802,Chris Jones made Three Point Jumper. Assisted by James Robinson.,11,7,4,26,0.5959111106401285,0.5959111106401285,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
18,1,16:16,2176,2776,Konstantinos Mitoglou missed Three Point Jumper.,11,7,4,0,0.5970747069730985,0.5970747069730985,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
19,1,16:16,2176,2776,Rafael Maia Defensive Rebound.,11,7,4,12,0.5970747069730985,0.5970747069730985,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
20,1,16:04,2164,2764,Michael Young Turnover.,11,7,4,0,0.5976133733505369,0.5976133733505369,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
21,1,16:04,2164,2764,Bryant Crawford Steal.,11,7,4,3,0.5976133733505369,0.5976133733505369,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
22,1,16:01,2161,2761,Bryant Crawford made Layup.,11,9,2,17,0.5493502722348179,0.5493502722348179,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
23,1,15:44,2144,2744,Jamel Artis missed Three Point Jumper.,11,9,2,0,0.549745172445259,0.549745172445259,Pittsburgh,Wake Forest,4,4,NA,400839227,2016-02-16
