player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5176402,C. Schwieger,F,20,5,10,0,1,2,3,5,2,7,0,1,2,0,5,12,Valparaiso,Illinois,FALSE,TRUE,2023-11-17,A
5107872,J. Palm,F,30,5,15,0,1,2,3,2,8,10,0,1,0,1,2,12,Valparaiso,Illinois,FALSE,TRUE,2023-11-17,A
5176403,I. Stafford,G,32,11,23,3,8,5,7,1,2,3,0,2,1,0,3,30,Valparaiso,Illinois,FALSE,TRUE,2023-11-17,A
5107890,J. Edwards,G,32,0,12,0,3,0,0,4,11,15,0,0,3,2,1,0,Valparaiso,Illinois,FALSE,TRUE,2023-11-17,A
4897486,D. DeAveiro,G,24,0,3,0,0,0,0,0,3,3,1,0,0,1,2,0,Valparaiso,Illinois,FALSE,TRUE,2023-11-17,A
5176404,K. Sepp,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
5108043,O. Ajiboye,F,15,0,2,0,0,0,0,1,4,5,0,0,1,2,4,0,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
5176400,J. Williamson,G,21,2,10,2,4,0,0,0,4,4,3,0,0,1,1,6,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
5176399,S. Weatherspoon IV,G,23,1,5,0,2,2,2,0,0,0,0,0,0,0,2,4,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
5176398,A. Sciarroni,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
NA,TEAM,NA,NA,24,80,5,19,11,15,15,36,51,4,4,7,7,21,64,Valparaiso,Illinois,FALSE,FALSE,2023-11-17,A
