game_id,away,home,away_rank,home_rank,away_score,home_score,date
401490335,Utah,UCLA,NA,7,49,68,2023-01-12
401470408,Gonzaga,BYU,8,NA,75,74,2023-01-12
401490334,Arizona,Oregon State,9,NA,86,74,2023-01-12
401484889,Minnesota,Ohio State,NA,NA,70,67,2023-01-12
401470292,Georgia Southern,Appalachian State,NA,NA,67,65,2023-01-12
401469555,Stetson,Bellarmine,NA,NA,80,51,2023-01-12
401484888,Michigan,Iowa,NA,NA,84,93,2023-01-12
401480388,Longwood,UNC Asheville,NA,NA,46,54,2023-01-12
401470294,Troy,Georgia State,NA,NA,65,53,2023-01-12
401470293,Coastal Carolina,Old Dominion,NA,NA,67,66,2023-01-12
401470011,Youngstown State,Detroit Mercy,NA,NA,84,79,2023-01-12
401470010,Robert Morris,Oakland,NA,NA,65,69,2023-01-12
401470007,Purdue Fort Wayne,IUPUI,NA,NA,70,55,2023-01-12
401469885,Drexel,Stony Brook,NA,NA,66,67,2023-01-12
401469554,North Alabama,Liberty,NA,NA,54,72,2023-01-12
401469553,Central Arkansas,Queens University,NA,NA,92,91,2023-01-12
401469552,Jacksonville,Kennesaw State,NA,NA,68,81,2023-01-12
401469551,North Florida,Jacksonville State,NA,NA,63,72,2023-01-12
401469550,Florida Gulf Coast,Eastern Kentucky,NA,NA,76,97,2023-01-12
401470297,Louisiana,UL Monroe,NA,NA,86,73,2023-01-12
401470298,Texas State,Arkansas State,NA,NA,61,58,2023-01-12
401470295,James Madison,South Alabama,NA,NA,62,63,2023-01-12
401470204,St. Thomas - Minnesota,Kansas City,NA,NA,60,81,2023-01-12
401470203,Western Illinois,Oral Roberts,NA,NA,63,87,2023-01-12
401470202,North Dakota,Omaha,NA,NA,63,69,2023-01-12
401470009,Wright State,Green Bay,NA,NA,99,67,2023-01-12
401470008,Northern Kentucky,Milwaukee,NA,NA,75,80,2023-01-12
401470104,Lindenwood,Southeast Missouri State,NA,NA,71,94,2023-01-12
401485367,Texas A&M-Commerce,Houston Christian,NA,NA,59,68,2023-01-12
401485391,SE Louisiana,Texas A&M-Corpus Christi,NA,NA,85,82,2023-01-12
401470107,Morehead State,Tennessee Tech,NA,NA,62,79,2023-01-12
401470106,SIU Edwardsville,Eastern Illinois,NA,NA,80,62,2023-01-12
401485369,Nicholls,Lamar,NA,NA,66,69,2023-01-12
401490336,Colorado,USC,NA,NA,61,68,2023-01-12
401490333,Arizona State,Oregon,NA,NA,90,73,2023-01-12
401485390,McNeese,Northwestern State,NA,NA,75,89,2023-01-12
401485368,New Orleans,Incarnate Word,NA,NA,85,79,2023-01-12
401481079,UT Arlington,Grand Canyon,NA,NA,48,80,2023-01-12
401481078,Sam Houston,Southern Utah,NA,NA,74,86,2023-01-12
401481077,Stephen F. Austin,Utah Tech,NA,NA,85,72,2023-01-12
401470411,Loyola Marymount,Saint Mary's,NA,NA,62,76,2023-01-12
401470296,Southern Miss,Marshall,NA,NA,67,89,2023-01-12
401470201,North Dakota State,Denver,NA,NA,90,70,2023-01-12
401470108,UT Martin,Tennessee State,NA,NA,77,66,2023-01-12
401470105,Little Rock,Southern Indiana,NA,NA,67,74,2023-01-12
401469666,Weber State,Montana,NA,NA,59,57,2023-01-12
401469665,Idaho State,Montana State,NA,NA,68,81,2023-01-12
401469549,Lipscomb,Austin Peay,NA,NA,87,65,2023-01-12
401481076,New Mexico State,Seattle U,NA,NA,66,69,2023-01-12
401470409,Pepperdine,San Diego,NA,NA,89,92,2023-01-12
401469765,Cal Poly,Long Beach State,NA,NA,58,77,2023-01-12
401469668,Northern Colorado,Sacramento State,NA,NA,64,72,2023-01-12
401469667,Northern Arizona,Portland State,NA,NA,74,75,2023-01-12
401490337,Stanford,Washington,NA,NA,69,86,2023-01-12
401470410,San Francisco,Portland,NA,NA,87,92,2023-01-12
