game_id,away,home,away_rank,home_rank,away_score,home_score,date
401479688,Creighton,Texas,7,2,67,72,2022-12-01
401483429,Arizona,Utah,4,NA,66,81,2022-12-01
401479689,Oklahoma State,UConn,NA,8,64,74,2022-12-01
401479690,Seton Hall,Kansas,NA,9,65,91,2022-12-01
401483466,UCLA,Stanford,21,NA,80,66,2022-12-01
401491741,North Carolina Central,Radford,NA,NA,78,80,2022-12-01
401490513,Cornell,Delaware,NA,NA,74,67,2022-12-01
401489704,Presbyterian,Wofford,NA,NA,63,76,2022-12-01
401489679,NVU-Lyndon,Vermont,NA,NA,63,101,2022-12-01
401489522,Middle Georgia State,Georgia State,NA,NA,53,79,2022-12-01
401486956,Mount St. Mary's,Saint Peter's,NA,NA,73,58,2022-12-01
401486955,Fairfield,Manhattan,NA,NA,53,56,2022-12-01
401469978,Youngstown State,Northern Kentucky,NA,NA,73,77,2022-12-01
401469977,Robert Morris,Wright State,NA,NA,80,59,2022-12-01
401469975,Oakland,Cleveland State,NA,NA,64,80,2022-12-01
401469974,Detroit Mercy,Purdue Fort Wayne,NA,NA,75,66,2022-12-01
401492205,Chicago State,Bethune-Cookman,NA,NA,73,86,2022-12-01
401490125,Illinois State,Murray State,NA,NA,67,70,2022-12-01
401490124,Valparaiso,Belmont,NA,NA,64,76,2022-12-01
401489591,Denver,Houston Christian,NA,NA,93,83,2022-12-01
401489546,Mississippi Valley State,Arkansas State,NA,NA,38,58,2022-12-01
401469976,Milwaukee,Green Bay,NA,NA,81,67,2022-12-01
401489609,Texas State,Lamar,NA,NA,65,55,2022-12-01
401483437,Arizona State,Colorado,NA,NA,60,59,2022-12-01
401489502,Northwestern State,Stephen F. Austin,NA,NA,102,96,2022-12-01
401488206,Pacific,UC Davis,NA,NA,74,72,2022-12-01
401487403,Utah Tech,Utah State,NA,NA,81,86,2022-12-01
401490311,Washington,Oregon State,NA,NA,65,66,2022-12-01
NA,Washington State,Oregon,NA,NA,60,74,2022-12-01
