date,game_id,home,away
2007-12-21,273540061,Georgia,East Tennessee State
2007-12-21,273550062,Hawai'i,St. John's
2007-12-21,273550116,Mt. St. Mary's,Lafayette
2007-12-21,273550152,NC State,Davidson
2007-12-21,273550164,Rutgers,Rider
2007-12-21,273550228,DePaul,Clemson
2007-12-21,273550252,BYU,Southern Utah
2007-12-21,273550269,Marquette,Coppin State
2007-12-21,273550328,Utah State,Northern Arizona
2007-12-21,273550357,Texas A&M-CC,Mississippi State
2007-12-21,273552184,Duquesne,St. Francis (PA)
2007-12-21,273552193,East Tennessee State,Saint Mary's
2007-12-21,273552229,Florida International,George Mason
2007-12-21,273553084,Utah Valley,Furman
