player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Bryan-Amaning,F,30,11,14,0,0,2,5,5,10,15,1,0,2,0,2,24,TRUE,2011-01-08,Oregon State,H
J. Holiday,F,21,3,8,0,4,1,2,2,2,4,1,1,3,3,3,7,TRUE,2011-01-08,Oregon State,H
A. N'Diaye,C,19,3,4,0,0,1,5,2,3,5,0,0,2,0,2,7,TRUE,2011-01-08,Oregon State,H
V. Overton,G,29,4,7,0,1,0,0,1,0,1,7,2,1,2,2,8,TRUE,2011-01-08,Oregon State,H
I. Thomas,G,29,5,13,4,9,5,6,0,0,0,8,1,0,1,2,19,TRUE,2011-01-08,Oregon State,H
B. Sherrer,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-01-08,Oregon State,H
D. Gant,F,19,2,3,0,1,6,6,2,3,5,0,1,1,0,1,10,FALSE,2011-01-08,Oregon State,H
S. Suggs,G,20,4,6,4,6,0,0,0,3,3,3,1,0,2,3,12,FALSE,2011-01-08,Oregon State,H
C. Wilcox,G,12,1,4,0,2,0,0,0,1,1,0,2,0,0,1,2,FALSE,2011-01-08,Oregon State,H
T. Ross,G,16,6,11,2,3,0,0,3,4,7,0,1,1,2,3,14,FALSE,2011-01-08,Oregon State,H
A. Hosley,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-01-08,Oregon State,H
TEAM,NA,NA,39,70,10,26,15,24,17,28,45,20,9,10,10,19,103,FALSE,2011-01-08,Oregon State,H
