player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5105487,B. Walker,F,16,5,7,2,3,1,3,0,2,2,0,0,0,0,2,13,Montana State,Northwest Indian,TRUE,TRUE,2023-11-06,H
4897190,C. Nduka,F,25,2,4,0,1,0,0,2,1,3,0,1,1,0,3,4,Montana State,Northwest Indian,TRUE,TRUE,2023-11-06,H
4702074,T. Patterson,G,16,3,7,1,5,0,0,1,3,4,0,1,0,0,0,7,Montana State,Northwest Indian,TRUE,TRUE,2023-11-06,H
4701583,R. Ford III,G,19,5,10,2,4,3,3,1,1,2,5,4,0,2,3,15,Montana State,Northwest Indian,TRUE,TRUE,2023-11-06,H
4593297,E. Turner III,G,22,5,12,2,6,0,0,0,2,2,6,3,0,1,0,12,Montana State,Northwest Indian,TRUE,TRUE,2023-11-06,H
5175378,B. Goracke,F,21,4,6,2,3,2,3,0,6,6,1,0,1,1,2,12,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
4897926,S. Lecholat,F,19,0,2,0,1,0,0,3,6,9,3,1,1,1,1,0,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
4592360,J. Olmsted,F,12,3,4,0,0,0,0,0,2,2,1,1,1,0,1,6,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
5175377,J. Miles,G,7,4,6,2,3,0,1,0,1,1,1,1,0,0,1,10,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
5107844,J. Miller,G,20,3,7,2,5,0,0,0,0,0,4,3,0,2,0,8,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
4897923,P. McMahon,G,20,6,8,2,3,0,0,0,0,0,1,1,0,0,1,14,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
4702076,C. Ash,G,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
NA,TEAM,NA,NA,41,74,15,34,6,10,8,26,34,22,16,4,7,14,103,Montana State,Northwest Indian,TRUE,FALSE,2023-11-06,H
