date,game_id,home,away
2009-11-27,293310008,Arkansas,East Tennessee State
2009-11-27,293310009,Arizona State,LSU
2009-11-27,293310026,UCLA,Butler
2009-11-27,293310052,Florida State,Alabama
2009-11-27,293310058,South Florida,Florida Atlantic
2009-11-27,293310059,Georgia Tech,Mercer
2009-11-27,293310061,Georgia,Jacksonville State
2009-11-27,293310127,Florida,Michigan State
2009-11-27,293310150,Duke,UConn
2009-11-27,293310155,North Dakota,Northern Colorado
2009-11-27,293310172,Toledo,Cornell
2009-11-27,293310179,St. Bonaventure,SE Missouri St
2009-11-27,293310269,Marquette,Michigan
2009-11-27,293310277,Texas A&M,West Virginia
2009-11-27,293310290,Georgia Southern,Valparaiso
2009-11-27,293310299,Long Beach State,Clemson
2009-11-27,293310314,Iona,Baylor
2009-11-27,293312006,Akron,Arkansas-Pine Bluff
2009-11-27,293312097,Campbell,North Florida
2009-11-27,293312182,Drexel,Vermont
2009-11-27,293312287,Illinois State,Norfolk State
2009-11-27,293312305,Kansas,Tennessee Tech
2009-11-27,293312393,Middle Tennessee,Cumberland (TN)
2009-11-27,293312427,UNC Asheville,Furman
2009-11-27,293312449,North Dakota State,Green Bay
2009-11-27,293312501,Portland,Minnesota
2009-11-27,293312633,Tennessee,Charleston
2009-11-27,293312653,Arkansas-Fort Smith,Troy
2009-11-27,293312751,Wyoming,Monmouth
2009-11-27,293312752,Xavier,Creighton
2009-11-27,293320030,USC,Coppin State
2009-11-27,293320183,Syracuse,Columbia
