player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Akingbala,F,34,6,9,0,0,2,2,2,6,8,0,0,3,4,3,14,TRUE,2005-12-06,Wofford,H
J. Mays,F,33,4,9,0,1,2,2,3,3,6,2,1,0,6,3,10,TRUE,2005-12-06,Wofford,H
S. Perry,F,14,2,2,0,0,1,2,0,1,1,1,3,0,2,0,5,TRUE,2005-12-06,Wofford,H
J. Powell,F,7,0,3,0,2,0,0,0,1,1,0,1,0,2,0,0,TRUE,2005-12-06,Wofford,H
K.C. RiversK,F,25,2,6,0,3,0,0,2,2,4,2,2,0,0,1,4,TRUE,2005-12-06,Wofford,H
S. Allen,C,3,0,2,0,0,0,0,1,2,3,0,0,1,0,2,0,FALSE,2005-12-06,Wofford,H
R. Sykes,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-12-06,Wofford,H
S. Robinson,G,27,7,13,3,7,0,0,0,0,0,2,1,0,1,2,17,FALSE,2005-12-06,Wofford,H
V. Hamilton,G,30,5,9,0,2,2,7,1,4,5,2,6,0,0,1,12,FALSE,2005-12-06,Wofford,H
C. Hammonds,G,26,0,5,0,4,0,0,0,2,2,1,0,1,2,2,0,FALSE,2005-12-06,Wofford,H
TEAM,NA,NA,26,58,3,19,7,13,9,21,30,10,14,5,17,14,62,FALSE,2005-12-06,Wofford,H
