player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P.L. Henderson,F,7,1,1,0,0,0,0,0,1,1,0,0,0,1,1,2,TRUE,2006-01-04,Marshall,H
J. Clayton,F,34,5,11,0,0,1,2,6,7,13,1,1,3,2,2,11,TRUE,2006-01-04,Marshall,H
D. McLaughlin-Williams,F,20,2,6,1,3,0,0,1,1,2,1,2,2,2,2,5,TRUE,2006-01-04,Marshall,H
T. Webb,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2006-01-04,Marshall,H
N. Cranford,G,36,5,11,4,10,0,0,0,2,2,2,0,1,0,0,14,TRUE,2006-01-04,Marshall,H
D. Scott,G,28,2,9,0,1,4,5,3,0,3,1,0,0,3,2,8,FALSE,2006-01-04,Marshall,H
D.J. Thompson,G,29,5,11,1,5,3,3,1,2,3,3,4,0,4,1,14,FALSE,2006-01-04,Marshall,H
J. Harper,G,13,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,FALSE,2006-01-04,Marshall,H
E. Bermudez,G,14,2,5,2,3,0,0,0,1,1,3,1,0,1,1,6,FALSE,2006-01-04,Marshall,H
J. Jackson,G,14,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,FALSE,2006-01-04,Marshall,H
TEAM,NA,NA,22,57,8,24,8,10,16,18,34,12,9,6,16,11,60,FALSE,2006-01-04,Marshall,H
