play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,24,0.904307914851078,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
2,1,19:36,2376,2376,Fabian White Jr. missed Jumper.,0,0,0,2,0.9038374859016797,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
3,1,19:34,2374,2374,Chris Harris Jr. Offensive Rebound.,0,0,0,8,0.9037975773949095,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
4,1,19:26,2366,2366,Fabian White Jr. Turnover.,0,0,0,30,0.9036368359501286,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
5,1,18:56,2336,2336,David Azore missed Jumper.,0,0,0,3,0.9030179153881768,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
6,1,18:53,2333,2333,Chris Harris Jr. Defensive Rebound.,0,0,0,4,0.9029545893612073,0.5,Houston,UT Arlington,4,4,14,401170000,2019-12-11
7,1,18:49,2329,2329,Quentin Grimes made Layup.,2,0,2,19,0.9177546395464223,0.5455478180458078,Houston,UT Arlington,4,4,14,401170000,2019-12-11
8,1,18:30,2310,2310,Foul on DeJon Jarreau.,2,0,2,6,0.9175297612882158,0.5459658291288992,Houston,UT Arlington,4,4,14,401170000,2019-12-11
9,1,18:24,2304,2304,Jordan Phillips missed Layup.,2,0,2,4,0.9174571981280736,0.5460986569417104,Houston,UT Arlington,4,4,14,401170000,2019-12-11
10,1,18:20,2300,2300,Chris Harris Jr. Defensive Rebound.,2,0,2,16,0.9174083994791433,0.5461874184583804,Houston,UT Arlington,4,4,14,401170000,2019-12-11
11,1,18:04,2284,2284,Foul on Brian Warren.,2,0,2,17,0.9172097458229259,0.5465440686962537,Houston,UT Arlington,4,4,14,401170000,2019-12-11
12,1,17:47,2267,2267,Quentin Grimes made Jumper.,4,0,4,15,0.9302427338034619,0.5930318494630225,Houston,UT Arlington,4,4,14,401170000,2019-12-11
13,1,17:32,2252,2252,Sam Griffin missed Three Point Jumper.,4,0,4,5,0.9301633773621023,0.5936915402480989,Houston,UT Arlington,4,4,14,401170000,2019-12-11
14,1,17:27,2247,2247,Quentin Grimes Defensive Rebound.,4,0,4,8,0.9301360798223405,0.5939121489487891,Houston,UT Arlington,4,4,14,401170000,2019-12-11
15,1,17:19,2239,2239,DeJon Jarreau missed Three Point Jumper.,4,0,4,5,0.9300914975213955,0.5942658126527339,Houston,UT Arlington,4,4,14,401170000,2019-12-11
16,1,17:14,2234,2234,UT Arlington Defensive Rebound.,4,0,4,15,0.9300630562817407,0.5944872633273566,Houston,UT Arlington,4,4,14,401170000,2019-12-11
17,1,16:59,2219,2219,Jabari Narcis missed Three Point Jumper.,4,0,4,4,0.9299749894891532,0.5951533663527055,Houston,UT Arlington,4,4,14,401170000,2019-12-11
18,1,16:55,2215,2215,Nate Hinton Defensive Rebound.,4,0,4,11,0.9299507929598774,0.5953314058987561,Houston,UT Arlington,4,4,14,401170000,2019-12-11
19,1,16:44,2204,2204,DeJon Jarreau made Jumper. Assisted by Nate Hinton.,6,0,6,15,0.9415266307454871,0.6415570930562644,Houston,UT Arlington,4,4,14,401170000,2019-12-11
20,1,16:29,2189,2189,Foul on Fabian White Jr..,6,0,6,0,0.9415216189087247,0.6425171362015442,Houston,UT Arlington,4,4,14,401170000,2019-12-11
21,1,16:29,2189,2189,Jabari Narcis made Free Throw.,6,1,5,0,0.9359034933296176,0.6197738351937863,Houston,UT Arlington,4,4,14,401170000,2019-12-11
22,1,16:29,2189,2189,Jabari Narcis made Free Throw.,6,2,4,16,0.9297858755663976,0.596492286615425,Houston,UT Arlington,4,4,14,401170000,2019-12-11
23,1,16:13,2173,2173,Nate Hinton made Three Point Jumper. Assisted by DeJon Jarreau.,9,2,7,13,0.9467044404709656,0.6657974462538954,Houston,UT Arlington,4,4,14,401170000,2019-12-11
24,1,16:00,2160,2160,Brian Warren missed Three Point Jumper.,9,2,7,6,0.9467254392073958,0.6667424234372659,Houston,UT Arlington,4,4,14,401170000,2019-12-11
25,1,15:54,2154,2154,Sam Griffin Offensive Rebound.,9,2,7,16,0.9467344894939512,0.6671794661902267,Houston,UT Arlington,4,4,14,401170000,2019-12-11
26,1,15:38,2138,2138,Sam Griffin missed Three Point Jumper.,9,2,7,4,0.9467567489758983,0.6683479625093178,Houston,UT Arlington,4,4,14,401170000,2019-12-11
27,1,15:34,2134,2134,Chris Harris Jr. Defensive Rebound.,9,2,7,4,0.9467619016374627,0.6686408125853904,Houston,UT Arlington,4,4,14,401170000,2019-12-11
28,1,15:30,2130,2130,Nate Hinton made Three Point Jumper. Assisted by DeJon Jarreau.,12,2,10,3,0.9600675985347317,0.7320033682647233,Houston,UT Arlington,4,4,14,401170000,2019-12-11
29,1,15:27,2127,2127,UT Arlington  Timeout,12,2,10,11,0.9600866938982398,0.7322818075970137,Houston,UT Arlington,3,4,14,401170000,2019-12-11
30,1,15:16,2116,2116,Jabari Narcis missed Three Point Jumper.,12,2,10,1,0.9601562356726863,0.733303909222151,Houston,UT Arlington,3,4,14,401170000,2019-12-11
31,1,15:15,2115,2115,Fabian White Jr. Defensive Rebound.,12,2,10,0,0.9601625218756665,0.7333969209460071,Houston,UT Arlington,3,4,14,401170000,2019-12-11
32,1,15:15,2115,2115,Foul on Radshad Davis.,12,2,10,10,0.9601625218756665,0.7333969209460071,Houston,UT Arlington,3,4,14,401170000,2019-12-11
33,1,15:05,2105,2105,Brison Gresham made Dunk. Assisted by DeJon Jarreau.,14,2,12,11,0.9673042995588993,0.7720691119927576,Houston,UT Arlington,3,4,14,401170000,2019-12-11
34,1,14:54,2094,2094,David Azore made Three Point Jumper. Assisted by Brian Warren.,14,5,9,20,0.9562078930268919,0.714993850404982,Houston,UT Arlington,3,4,14,401170000,2019-12-11
35,1,14:34,2074,2074,Fabian White Jr. missed Jumper.,14,5,9,5,0.9563021336502051,0.7167581505984835,Houston,UT Arlington,3,4,14,401170000,2019-12-11
36,1,14:29,2069,2069,David Azore Defensive Rebound.,14,5,9,7,0.9563253701375775,0.7172006141951122,Houston,UT Arlington,3,4,14,401170000,2019-12-11
37,1,14:22,2062,2062,Nicolas Elame Turnover.,14,5,9,18,0.9563577014592123,0.7178210408522372,Houston,UT Arlington,3,4,14,401170000,2019-12-11
38,1,14:04,2044,2044,Fabian White Jr. missed Jumper.,14,5,9,4,0.9564398576399246,0.7194218814139034,Houston,UT Arlington,3,4,14,401170000,2019-12-11
39,1,14:00,2040,2040,Nate Hinton Offensive Rebound.,14,5,9,17,0.9564579393276865,0.719778732321118,Houston,UT Arlington,3,4,14,401170000,2019-12-11
40,1,13:43,2023,2023,Brison Gresham missed Layup.,14,5,9,3,0.9565341662428822,0.7213000680282649,Houston,UT Arlington,3,4,14,401170000,2019-12-11
41,1,13:40,2020,2020,David Azore Defensive Rebound.,14,5,9,2,0.9565475231435614,0.7215693548863387,Houston,UT Arlington,3,4,14,401170000,2019-12-11
42,1,13:38,2018,2018,David Azore made Layup.,14,7,7,16,0.946852111599583,0.6772892352581559,Houston,UT Arlington,3,4,14,401170000,2019-12-11
43,1,13:22,2002,2002,Marcus Sasser Turnover.,14,7,7,11,0.9468574562545709,0.6785101156069673,Houston,UT Arlington,3,4,14,401170000,2019-12-11
44,1,13:11,1991,1991,Brian Warren made Jumper.,14,9,5,22,0.9349729222429666,0.6309487565942278,Houston,UT Arlington,3,4,14,401170000,2019-12-11
45,1,12:49,1969,1969,Nate Hinton made Jumper.,16,9,7,18,0.9468647897204301,0.6810535471201824,Houston,UT Arlington,3,4,14,401170000,2019-12-11
46,1,12:31,1951,1951,Brian Warren made Jumper. Assisted by Ayoub Nouhi.,16,11,5,16,0.9347325733249942,0.6333202566542294,Houston,UT Arlington,3,4,14,401170000,2019-12-11
47,1,12:15,1935,1935,Nate Hinton missed Three Point Jumper.,16,11,5,3,0.9346329016813534,0.634282365640379,Houston,UT Arlington,3,4,14,401170000,2019-12-11
48,1,12:12,1932,1932,Jordan Phillips Defensive Rebound.,16,11,5,0,0.934614009340739,0.634463660199752,Houston,UT Arlington,3,4,14,401170000,2019-12-11
49,1,12:12,1932,1932,Foul on Quentin Grimes.,16,11,5,8,0.934614009340739,0.634463660199752,Houston,UT Arlington,3,4,14,401170000,2019-12-11
50,1,12:04,1924,1924,Brian Warren made Three Point Jumper. Assisted by Sam Griffin.,16,14,2,19,0.911079648127094,0.5551251898677473,Houston,UT Arlington,3,4,14,401170000,2019-12-11
51,1,11:45,1905,1905,Nate Hinton made Jumper. Assisted by Brison Gresham.,18,14,4,33,0.927250988704389,0.6098688405376097,Houston,UT Arlington,3,4,14,401170000,2019-12-11
52,1,11:12,1872,1872,Sam Griffin missed Three Point Jumper.,18,14,4,4,0.9268674371698461,0.6115028167141688,Houston,UT Arlington,3,4,14,401170000,2019-12-11
53,1,11:08,1868,1868,Brison Gresham Defensive Rebound.,18,14,4,18,0.926819150877904,0.6117010273841258,Houston,UT Arlington,3,4,14,401170000,2019-12-11
54,1,10:50,1850,1850,Brison Gresham Turnover.,18,14,4,0,0.9265975695056654,0.6125944530911264,Houston,UT Arlington,3,4,14,401170000,2019-12-11
55,1,10:50,1850,1850,Sam Griffin Steal.,18,14,4,3,0.9265975695056654,0.6125944530911264,Houston,UT Arlington,3,4,14,401170000,2019-12-11
56,1,10:47,1847,1847,Foul on Quentin Grimes.,18,14,4,0,0.9265599934720692,0.6127436695127219,Houston,UT Arlington,3,4,14,401170000,2019-12-11
57,1,10:47,1847,1847,Official TV Timeout,18,14,4,0,0.9265599934720692,0.6127436695127219,Houston,UT Arlington,3,4,14,401170000,2019-12-11
58,1,10:47,1847,1847,Sam Griffin made Free Throw.,18,15,3,1,0.9183618640372772,0.5851970156624611,Houston,UT Arlington,3,4,14,401170000,2019-12-11
59,1,10:46,1846,1846,Sam Griffin missed Free Throw.,18,15,3,1,0.918344089283124,0.5852351958650429,Houston,UT Arlington,3,4,14,401170000,2019-12-11
60,1,10:45,1845,1845,Justin Gorham Defensive Rebound.,18,15,3,14,0.9183262908262416,0.5852733864770437,Houston,UT Arlington,3,4,14,401170000,2019-12-11
61,1,10:31,1831,1831,Foul on Ayoub Nouhi.,18,15,3,16,0.9180746969590281,0.5858092743194963,Houston,UT Arlington,3,4,14,401170000,2019-12-11
62,1,10:15,1815,1815,DeJon Jarreau made Layup.,20,15,5,21,0.9337262434059632,0.6415298400236693,Houston,UT Arlington,3,4,14,401170000,2019-12-11
63,1,9:54,1794,1794,David Azore missed Three Point Jumper.,20,15,5,4,0.933544143255584,0.6428173689950002,Houston,UT Arlington,3,4,14,401170000,2019-12-11
64,1,9:50,1790,1790,Caleb Mills Defensive Rebound.,20,15,5,5,0.9335090315034646,0.6430641092398668,Houston,UT Arlington,3,4,14,401170000,2019-12-11
65,1,9:45,1785,1785,DeJon Jarreau Turnover.,20,15,5,14,0.9334649848499257,0.643373286315047,Houston,UT Arlington,3,4,14,401170000,2019-12-11
66,1,9:31,1771,1771,Foul on Jabari Narcis.,20,15,5,0,0.9333408846737566,0.6442437793358639,Houston,UT Arlington,3,4,14,401170000,2019-12-11
67,1,9:31,1771,1771,Jabari Narcis Turnover.,20,15,5,11,0.9333408846737566,0.6442437793358639,Houston,UT Arlington,3,4,14,401170000,2019-12-11
68,1,9:20,1760,1760,Caleb Mills made Three Point Jumper. Assisted by Marcus Sasser.,23,15,8,13,0.9523798331964675,0.7221085888179429,Houston,UT Arlington,3,4,14,401170000,2019-12-11
69,1,9:07,1747,1747,Brian Warren missed Three Point Jumper.,23,15,8,4,0.9523929378955461,0.7232596439014767,Houston,UT Arlington,3,4,14,401170000,2019-12-11
70,1,9:03,1743,1743,Radshad Davis Offensive Rebound.,23,15,8,2,0.9523971887830269,0.723615703654647,Houston,UT Arlington,3,4,14,401170000,2019-12-11
71,1,9:01,1741,1741,Brian Warren made Three Point Jumper. Assisted by Radshad Davis.,23,18,5,22,0.9330728212762339,0.6461366457293268,Houston,UT Arlington,3,4,14,401170000,2019-12-11
