player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Brunner,F,32,6,15,0,1,5,6,2,7,9,3,0,1,1,3,17,TRUE,2006-01-28,Ohio State,H
E. Hansen,C,14,3,4,0,0,2,2,0,2,2,0,0,0,0,2,8,TRUE,2006-01-28,Ohio State,H
M. Henderson,G,31,4,7,0,0,0,0,2,3,5,5,0,0,2,1,8,TRUE,2006-01-28,Ohio State,H
A. Haluska,G,37,6,13,2,5,4,5,1,6,7,2,0,0,3,0,18,TRUE,2006-01-28,Ohio State,H
J. Horner,G,37,0,8,0,5,2,2,1,5,6,5,0,0,2,0,2,TRUE,2006-01-28,Ohio State,H
D. Thomas,F,24,5,8,0,0,0,0,0,5,5,0,2,0,0,2,10,FALSE,2006-01-28,Ohio State,H
A. Thompson,F,14,1,3,1,2,0,0,0,2,2,0,1,1,1,1,3,FALSE,2006-01-28,Ohio State,H
J. Wieck,F,6,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,FALSE,2006-01-28,Ohio State,H
S. Gorney,C,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2006-01-28,Ohio State,H
C. Reed,G,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,2006-01-28,Ohio State,H
TEAM,NA,NA,25,59,3,13,14,17,9,34,43,16,3,2,9,11,67,FALSE,2006-01-28,Ohio State,H
