player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4712862,M. Dia,F,16,3,10,2,3,4,6,3,3,6,1,0,0,2,4,12,Belmont,Drake,FALSE,TRUE,2024-02-21,A
5107970,C. Tyson,G,25,3,8,0,3,2,2,2,4,6,1,1,0,0,3,8,Belmont,Drake,FALSE,TRUE,2024-02-21,A
5107968,J. Gillespie,G,38,10,19,2,8,1,1,0,1,1,0,2,0,1,1,23,Belmont,Drake,FALSE,TRUE,2024-02-21,A
4711184,J. Willingham,G,16,0,4,0,3,0,0,1,2,3,0,0,0,1,3,0,Belmont,Drake,FALSE,TRUE,2024-02-21,A
4593730,K. Davidson,G,35,4,11,1,6,3,4,0,1,1,4,0,0,1,1,12,Belmont,Drake,FALSE,TRUE,2024-02-21,A
5176311,B. Rogers,F,24,1,2,0,1,0,1,2,3,5,0,0,0,3,3,2,Belmont,Drake,FALSE,FALSE,2024-02-21,A
5176308,W. Miller,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belmont,Drake,FALSE,FALSE,2024-02-21,A
5107973,K. Robbins,G,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Belmont,Drake,FALSE,FALSE,2024-02-21,A
5107972,J. Dykstra,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belmont,Drake,FALSE,FALSE,2024-02-21,A
5107969,K. Vanderjagt,G,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Belmont,Drake,FALSE,FALSE,2024-02-21,A
4897261,I. Walker,G,32,5,9,2,5,0,0,4,7,11,1,0,0,1,1,12,Belmont,Drake,FALSE,FALSE,2024-02-21,A
NA,TEAM,NA,NA,26,63,7,29,10,14,13,23,36,7,3,1,10,16,69,Belmont,Drake,FALSE,FALSE,2024-02-21,A
