player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Days,F,21,5,8,2,3,1,1,3,4,7,0,0,0,2,4,13,TRUE,2019-11-08,Bowling Green,H
T. Watford,F,26,4,12,0,3,2,4,0,7,7,1,0,1,2,3,10,TRUE,2019-11-08,Bowling Green,H
C. Manning Jr.,G,32,1,4,0,1,1,2,1,3,4,0,0,4,1,2,3,TRUE,2019-11-08,Bowling Green,H
S. Mays,G,36,6,11,1,3,5,7,1,7,8,3,1,1,3,3,18,TRUE,2019-11-08,Bowling Green,H
J. Smart,G,37,5,12,3,5,8,8,0,8,8,5,1,0,3,3,21,TRUE,2019-11-08,Bowling Green,H
E. Williams,F,31,5,9,1,3,10,12,2,5,7,1,1,1,4,3,21,FALSE,2019-11-08,Bowling Green,H
A. Hyatt,F,6,1,1,0,0,0,0,1,2,3,0,0,1,0,0,2,FALSE,2019-11-08,Bowling Green,H
C. Cooper,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-11-08,Bowling Green,H
M. Graves,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-11-08,Bowling Green,H
J. Bishop,G,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,2019-11-08,Bowling Green,H
TEAM,NA,NA,27,57,7,18,27,34,9,37,46,11,3,8,16,18,88,FALSE,2019-11-08,Bowling Green,H
