game_id,away,home,away_rank,home_rank,away_score,home_score,date
401483271,Iowa State,Iowa,20,NA,56,75,2022-12-08
401484841,Rutgers,Ohio State,NA,25,66,67,2022-12-08
401496948,Maine-Augusta,Maine,NA,NA,67,103,2022-12-08
401493685,Westminster (PA),Youngstown State,NA,NA,65,117,2022-12-08
401487701,UMass Lowell,UMass,NA,NA,85,80,2022-12-08
401487623,Marshall,Duquesne,NA,NA,82,71,2022-12-08
401493789,St. Vincent,St. Francis (PA),NA,NA,58,88,2022-12-08
401489560,St. Thomas - Minnesota,Montana State,NA,NA,65,82,2022-12-08
401484840,Michigan,Minnesota,NA,NA,90,75,2022-12-08
401483457,Colorado State,Colorado,NA,NA,65,93,2022-12-08
401483485,Jacksonville State,Utah,NA,NA,58,99,2022-12-08
