player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
I. Joyner,F,25,5,12,2,5,3,3,0,4,4,1,1,0,1,5,15,TRUE,2020-01-30,St. Francis BKN,H
D. Jensen,G,21,3,5,2,4,0,0,0,4,4,1,0,0,1,1,8,TRUE,2020-01-30,St. Francis BKN,H
J. Lord,G,35,4,8,2,3,0,0,0,3,3,1,2,0,2,2,10,TRUE,2020-01-30,St. Francis BKN,H
J. Hayes,G,38,6,10,0,0,7,7,3,9,12,4,5,1,8,3,19,TRUE,2020-01-30,St. Francis BKN,H
M. Watkins,G,29,1,5,0,2,0,0,0,2,2,2,1,0,3,2,2,TRUE,2020-01-30,St. Francis BKN,H
J. Minor,F,15,1,4,0,0,2,4,5,0,5,0,2,0,1,2,4,FALSE,2020-01-30,St. Francis BKN,H
Z. Reid,G,20,1,6,0,3,0,0,0,2,2,1,0,0,1,1,2,FALSE,2020-01-30,St. Francis BKN,H
J. McKoy,G,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,FALSE,2020-01-30,St. Francis BKN,H
M. Derring,G,13,0,2,0,2,1,2,0,3,3,0,0,0,0,0,1,FALSE,2020-01-30,St. Francis BKN,H
TEAM,NA,NA,21,52,6,19,13,16,8,30,38,10,11,1,18,16,61,FALSE,2020-01-30,St. Francis BKN,H
